global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
24485.878488649283	68.05140937038595	4630.994317295853	599558245.3608978	38993.205916494684	297.8137990123724	1520470107.646156	88693.05888218172	23361.4718234796	-1.5143651364742254	2.2933017665685997	545758365.7592312	23705.51118693524	23828.724745835716	1.264995	19.742041	0.108146621	0.06974	0.0651864891	0.1345348019	0.1337974121	-0.07588576150000001	0.0217081468	0.1179146009	-0.0761748833	-0.1182119061	-0.0757076179	-0.0859478181	0.04079842	0.06239623320000001	0.0311074257	-0.034518888399999996	-0.0557267849	0.0200767388	0.1311902138	-0.1375114457	-0.0025074807	-0.26991068030000004	-0.0359219685	-0.0339621534	0.07124213759999999	-0.0198271189	-0.069343921	0.20348398399999998	0.0391288158	-0.0695874818	-0.1313529699	0.15023262939999998	-0.0316824824	-0.1060172194	0.0956498717	-0.1342274597	-0.0503516921	-0.14683855640000001	-0.0612725513	-0.061330608099999996	0.05837471950000001	-0.1200901349	0.0695361553	-0.0937975748	0.0353925172	-0.053145523300000004	-0.035431140800000004	-0.0594540581	0.0980718007	-0.06199206230000001	-0.0967301875	0.0178232118	0.1182798872	0.0715870743	-0.11571031080000001	0.018833651599999997	0.0472811934	0.0298382559	0.0120436151	-0.0794335144	-0.08582702369999999	-0.035764710400000004	-0.1954978135	-0.0479063171	-0.2498298102	-0.015613627199999999	0.0754391108	-0.0566656586	0.0756997639	-0.020061811699999998	-0.180364594	0.043747268	-0.0850755525	0.06800394809999999	0.17718759120000002	-0.0550655068	-0.0131280856	0.12683783869999998	0.21450301730000002	0.0638062743	0.0030464042	0.0017442316	-0.0327136194	-0.0161573955	-0.06044259	-0.1365233375	-0.022598434900000002	-0.0441495659	-0.0224314648	0.0666578335	-0.1285967698	-0.0277094714	0.1264181166	0.0169364377	0.0797992826	0.055702594800000005	-0.0380556944	0.0642389995	-0.0197577574	-0.1516403349	0.0994106303	0.0374796963	-0.0388722421	-0.000147931	-0.004787120999999999	2.1883580761e-08	2.2916527468640992e-05	-0.0247199	0.0635733	0.00404156447289	0.00061107345601	-0.0393362	-0.006812799999999994	0.0015473366304399993	4.641424383999992e-05	-0.000365024	-0.00054718	2.994059524e-07	1.3324252057600004e-07	-0.000275711	-0.000112288	7.6016555521e-08	1.2608594944e-08	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24472.75716802764	-13.121320621641646	172.16905485591823	598915843.4052483	38725.45412459463	-267.7517919000529	1499660797.156083	71691.02206568925	23371.103655133928	9.63183165432929	92.77218101733969	546208486.0590143	23693.48917721668	23563.318839142958	1.2358790000000002	19.287651	0.02369076	0.016546	-0.0658004431	0.19076391059999998	-0.065896083	0.0208534397	0.0372660876	0.0833528481	0.14839466939999998	-0.0566218484	-0.1179064017	0.141535145	-0.0041845944	-0.0770683496	0.0748404532	-0.0783418275	0.052501801699999996	-0.0252120128	0.0260578714	0.027203776000000002	0.0223499602	-0.0376322644	0.0614599405	0.117870603	0.10046377179999999	-0.023909068399999997	0.0280481144	0.0572502626	-0.12288311240000001	-0.057185734400000014	-0.0029861154	-0.0736314894	0.0645723703	-0.00013430780000000002	-0.0125291377	0.1484491214	-0.0015054024	0.17031301149999994	0.0730278446	-0.16211685509999998	0.06838001519999999	0.1467279559	0.0136075537	-0.0159340319	0.0159762578	-0.0536307449	-0.04498526940000002	-0.14256383460000002	-0.1113675869	0.0290283845	-0.060048699500000004	0.0667393597	-0.1275932247	-0.1484054313	-0.0932174258	0.0832770111	-0.0147091447	0.0703807383	-0.1118042418	0.0495151788	0.027479564900000003	0.0387205429	-0.0100174883	0.0076797924	0.0030615908	0.0759260679	0.13491339730000002	-0.0240296239	0.0556838121	-0.0004289625	0.020486186899999998	0.1274135656	0.0139607052	-0.0540371255	0.0128364542	-0.08391746050000001	-0.005268295500000001	-0.1251563608	-0.13999884	-0.0664975808	0.0199281107	0.0769192522	-0.21404482600000002	-0.015922326299999998	0.1145742142	0.0602204991	0.026433929100000003	-0.094084074	0.0715202746	0.056597677400000004	-0.11191472050000001	0.1026951044	0.05640473400000001	0.0030653644	0.0306947544	-0.0813270247	0.2060409929	-0.1430042452	-0.0499667033	0.0173111572	0.09765504550000001	0.0318584222	-0.047105074299999994	-0.000150876	-2.9450000000000197e-06	2.2763567376e-08	8.673025000000119e-12	-0.028172900000000008	-0.003453000000000005	1.1923209000000031e-05	0.0007937122944100003	-0.03875	0.0005861999999999952	0.0015015625	3.4363043999999425e-07	-5.7517e-05	0.00030750700000000005	9.456055504900003e-08	3.308205289e-09	-0.000275711	0.0	7.6016555521e-08	0.0	1.46298e-05	8.54653e-05	2.1403104803999997e-10	7.304317504090001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24483.3264142271	10.569246199458576	111.70896522476956	599433272.3055904	38781.35621959758	55.90209500295168	1503993590.23132	3125.044225719036	23386.773928840656	15.67027370672804	245.55747804377214	546941194.7987009	23724.79534662086	24399.97233119437	1.473463	22.995491	0.021616535	0.0124542	0.0687847607	0.0808518816	0.1678747956	0.0990351772	0.0207944389	-0.0026468807	-0.0485276359	0.000979148	-0.16051425630000002	0.0628726161	0.13860394199999998	0.0357487322	0.10582341710000001	0.0020532642	-0.0268074347	0.021129849	0.0034733177000000003	-0.1006318551	0.0285427899	-0.1297555133	0.0189215135	-0.0962535254	0.052074460999999996	-0.09048784160000001	-0.0277145267	-0.028258606800000002	0.0024492308	0.2285930359	-0.1119951942	-0.0592313655	0.069285162	-0.1229061486	0.0714813634	-0.0651261462	-0.1528679119	0.18462814460000002	-0.0148145369	0.0128147451	0.0401316604	0.0417056841	0.0488638273	0.0430715955	0.0394596299	0.0168780099	0.0773824726	-0.0751224651	-0.0129842707	-0.0518885688	-0.057235736900000014	-0.006231139399999999	0.1507966259	-0.1040311724	-0.021859075099999997	0.007445293299999998	0.0097791822	0.1054667384	0.0270023549	-0.028990362999999998	-0.09727233029999999	-0.037328437400000004	-0.06407496780000001	-3.1837e-06	-0.12280106310000001	0.0418603719	-0.0166530355	-0.0190672557	0.08901114730000001	-0.1163965873	0.0219964817	0.0159071922	0.14301908970000002	0.1751073475	-0.07929833139999999	-0.1089934202	0.1042071909	0.05800304940000001	0.043186671600000004	0.0009832136	-0.23396161079999997	-0.0139225646	-0.09134240960000001	0.028017095099999997	0.0545634133	0.036759818199999995	0.0058889179	-0.0666219499	-0.0098070147	-0.043708827699999994	-0.0583077623	0.006953562700000001	0.0772423984	-0.13444988300000002	0.047704143	0.1339629564	0.0086324051	-0.08542942369999999	-0.0017739614999999999	0.0195931976	0.0958441479	0.026164978399999997	-0.055097869800000004	-0.000147931	2.9450000000000197e-06	2.1883580761e-08	8.673025000000119e-12	-0.0381758	-0.0100029	0.00010005800840999996	0.00145739170564	-0.0325403	0.006209699999999999	0.00105887112409	3.856037408999998e-05	-3.49625e-05	2.25545e-05	5.087054702499998e-10	1.2223764062500005e-09	-0.000275711	0.0	7.6016555521e-08	0.0	-7.08355e-05	-8.54653e-05	5.01766806025e-09	7.304317504090001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24450.18541808752	-33.14099613958024	1098.3256251236724	597811566.9788594	38721.54531342129	-59.810906176295255	1499358071.4593382	3577.3444976295928	23360.621965068927	-26.15196377172833	683.9252091177913	545718658.5948608	23683.31484139684	23684.55154722881	1.38166	21.562767	0.040936625	0.0244704	-0.1017386891	0.1332057324	-0.040264494500000005	0.0842987614	0.0867557822	-0.0680031508	0.1039773525	-0.0540077058	-0.0678700263	0.0420198334	0.08328908110000001	0.0096971653	0.0596100278	-0.02949586	0.1076526468	0.0251453742	0.1268442951	0.1115312104	-0.0181346322	-0.0425170618	-0.1531470519	-0.0101561945	0.035672935	-0.0447465304	0.053863383499999994	-0.0038553037	-0.0409159516	-0.0801893975	-0.030176544	-0.0805043523	-0.1564009754	-0.10406535689999999	0.116368778	-0.022848764700000003	0.101360429	0.1336384729	-0.10057069589999999	0.10159792599999999	-0.0838311702	0.0315526654	0.12060108650000001	-0.0705221121	0.0025558112	0.0810949331	-0.1156766275	-0.034982946099999995	0.1456989917	0.16926618510000002	0.0174265269	0.00882052	-0.1627500511	-0.0653836958	0.156011339	0.050064363	-0.014560875	0.0603650051	-0.0894761583	0.10193344119999999	0.1309303969	-0.00034643	-0.0503071413	-0.025802745499999998	-0.06989723490000001	-0.1560598399	0.016148535800000002	-0.0359008617	0.0674322983	0.0051748189	0.029991717200000007	0.0386941227	0.0772265869	-0.059975412400000004	0.0197377075	-0.05647034820000001	-0.16669737369999998	0.09091886240000001	0.0705183	-0.1860166441	-0.0393070627	-0.1644841419	-0.0083715938	0.13661979929999998	0.0492034675	-0.029699492	0.0011648628999999999	0.1010051791	0.058123325499999996	0.0816378445	-0.055625720999999996	-0.0118238208	-0.103901644	0.2208857047	-0.013520793400000002	0.019281988899999998	-0.0106984752	-0.0381024447	-0.1201155638	0.14103609820000002	0.09397896300000001	0.0204122626	-0.0628098992	-0.000147931	0.0	2.1883580761e-08	0.0	-0.0280435	0.010132300000000006	0.00010266350329000009	0.00078643789225	-0.0429663	-0.010425999999999998	0.00184610293569	0.00010870147599999997	-0.000442529	-0.0004075665	1.6611045192225002e-07	1.9583191584100002e-07	-0.000275711	0.0	7.6016555521e-08	0.0	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24432.692304469903	-17.493113617616473	306.0090240388389	596956453.2449027	38789.03046690743	67.48515348614454	1504588884.562673	4554.245941048489	23337.9303538387	-22.69161123022786	514.9092202238033	544658993.2006258	23670.896492022777	23959.004057721395	1.388083	21.663002	0.0880438	0.0562591	0.1295786528	0.0283766558	0.0539833583	0.06536383400000001	0.1200463838	-0.0372715826	-0.056103845599999994	0.0355195399	-0.1299767916	-0.0458136434	0.0725426317	-0.0042529544	-0.025482933399999998	0.0005971148	-0.0716499525	0.0282719812	0.012665596999999999	-0.0191678626	-0.048578831100000004	-0.0223192379	0.1441910012	-0.1968740917000001	-0.1043364542	0.1103458525	-0.033122536099999995	-0.1123914448	-0.2003090313	0.015123933300000001	-0.023053631800000002	-0.047407308499999995	-0.09091728800000001	-0.045770972300000004	0.0984223853	-0.06389489179999999	0.092671139	0.11118748560000001	0.1051659959	0.0965708969	0.0696437927	-0.10305721080000001	-0.0391688119	0.1034737712	0.0343522791	0.0689012867	-0.08522283300000001	0.024090944	-0.027932803	0.12342849800000001	-0.1004908333	-0.0345018018	-0.0619712087	-0.0170354047	0.0096590452	-0.105608116	-0.1008002982	-0.0285376659	-0.0003277582	-0.0330691667	-0.0337269464	-0.044010834699999994	-0.012109058999999998	-0.0499544887	-0.0660543518	0.14465577429999998	-0.1846242271	-0.0320223174	-0.1920290647	-0.0764336509	0.13295233439999998	0.1520588205	0.12287292470000001	-0.0092489072	-0.023000784399999998	0.0090508594	-0.0768779468	0.0088961485	0.022759429700000004	-0.1521830284	-0.10717997230000001	0.0138437299	0.1151520457	-0.07851576240000001	-0.045113061100000004	-0.0883553918	0.0476240203	0.054789688600000004	-0.0455896263	-0.0239870395	-0.0296956781	0.0108912523	-0.0174499248	0.1298934668	0.1009883095	0.0093561431	0.09785829369999999	0.00044656629999999996	0.1221380875	0.06719866690000001	0.0920605475	0.0146133064	-0.0702018637	-0.000147931	0.0	2.1883580761e-08	0.0	-0.0735576	-0.045514099999999995	0.0020715332988099997	0.005410720517760001	-0.0325094	0.010456899999999998	0.00105686108836	0.00010934675760999997	0.000198927	0.000641456	4.11465799936e-07	3.9571951329000004e-08	-0.000275711	0.0	7.6016555521e-08	0.0	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24404.547607248056	-28.14469722184731	792.1239817094597	595581943.9144367	38762.5947956589	-26.43567124853143	1502538755.2924426	698.8447143604317	23313.83895468652	-24.09139915218111	580.3955131097127	543535086.8050586	23639.559914462534	23983.706646120645	1.33134	20.777451	0.06900530100000002	0.0390139	-0.1385154066	0.0135868069	0.0278314797	0.1071519271	0.046365043700000004	-0.17396359960000002	0.0469710699	-0.1161992498	-0.0154503299	-0.0807227572	0.0539679765	-0.053717092699999996	-0.0832574528	0.0791921844	0.066627958	0.0110015519	0.1881309673	0.020543308	0.0498761071	0.0330561106	0.04721521150000002	-0.1303769038	-0.1476931595	0.0080916421	-0.1917561166	-0.0157396458	0.0384458289	0.0037457448	-0.0051447459	0.0389980912	0.1325969132	0.1085397624	-0.127521516	-0.0242976284	-0.0105186032	-0.02862869	0.0705020914	-0.08805423189999999	-0.11091599199999999	-0.0373112093	0.038865205	-0.0834295768	-0.0441944207	0.0464394105	0.00048578760000000004	0.0291841134	-0.0880378968	0.0766906346	0.0140549463	0.0655577939	-0.0812556499	-0.0746809041	0.0670397438	0.060163449199999997	0.033729506	-0.0782060877	0.0128250799	0.1015684125	0.1377384242	-0.0014720656	-0.1472047332	0.0119149496	-0.0372997896	0.025802625899999997	-0.135707892	0.09252178189999999	-0.15483169630000002	-0.1627899072	-0.0710597581	-0.0371919105	-0.0393082413	-0.0202737893	-0.0189554297	0.040516230800000004	0.142811393	0.0083278854	-0.0741108944	0.0027819133	0.0833537613	0.0921097093	-0.0120299096	0.0712227775	-0.1269749493	0.026809725099999997	-0.0529711867	0.0362344941	0.011800855800000001	0.0053790056	0.0658074954	0.13612451539999998	-0.0126225903	0.027278953199999997	-0.0018173001999999998	-0.08719052449999999	0.0125941988	-0.026103066299999998	-0.1254078495	0.0242838656	0.09008998800000001	0.0087812464	-0.07723609570000001	-0.00014793	9.999999999886402e-10	2.18832849e-08	9.999999999772805e-19	-0.0481611	0.0253965	0.0006449822122500001	0.00231949155321	-0.0560794	-0.023569999999999997	0.0031448991043600003	0.0005555449	-0.000201849	-0.000400776	1.6062140217600002e-07	4.0743018801e-08	-0.000275711	0.0	7.6016555521e-08	0.0	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24371.86542284144	-32.6821844066144	1068.125177587949	593987824.1890942	38681.592722766814	-81.00207289208629	1496265615.5700064	6561.335812814859	23328.473059479755	14.634104793236475	214.1570230994268	544217655.2868726	23667.30469573607	23581.15888468425	1.285884	20.068043	0.029756733000000007	0.0192378	0.117166619	0.008912756400000001	-0.0330615545	0.02792332	0.026456407999999997	-0.0044416392999999995	-0.0122238329	0.0835998578	-0.0209350219	-0.0280607781	0.0066967877	-0.1112330259	-0.0778986976	0.0019566047	-0.0029595978000000003	-0.0651314642	0.11111354359999999	-0.0772154204	0.0419464317	0.04493083900000002	-0.0130195123	-0.1467850598	-0.0936443525	0.0048564572999999995	-0.0524225468	0.0752474471	0.1524921076	-0.030085854300000006	-0.0054444834	-0.0802309647	-0.0097228196	-0.0875170485	0.0010066664	0.0923834365	0.1552397667	-0.0035520789	0.07697169940000001	0.016031824099999998	-0.0191346461	0.1344099034	-0.0805915509	0.1118174521	-0.0272820777	-0.1464960236	-0.0163200926	0.1721554484	-0.046860117300000004	0.027735661499999998	0.09608765009999999	0.170830657	-0.01740168	0.14336850380000002	0.1407084066	0.0663477358	0.0090466178	-0.0815804077	0.014550562099999999	-0.0290926971	-0.0102178218	0.0619961149	-0.1223619333	0.0225733542	-0.0211827256	-0.023659778700000002	-0.1713906136	0.0833363981	0.0247289552	-0.042216830999999996	-0.1513433551	-0.0224829013	0.0546502108	-0.06255771780000001	-0.077325756	-0.0825107383	-0.0517225498	-0.0034067737	-0.0655196904	-0.08142239450000001	0.07404422969999999	0.0401532931	0.0978213608	-0.1001775992	0.1160775606	0.1249543533	0.100670665	-0.012656925800000001	-0.0744551309	0.015807916499999998	0.1531512046	0.02582044	0.060645627800000004	0.05267509980000002	-0.0144344077	-0.1983318668	-0.20232962219999998	0.1022606407	-0.0722291817	0.008740061	0.0880684005	0.0029292941	-0.08387675019999999	-0.000151713	-3.7829999999999878e-06	2.3016834369e-08	1.4311088999999905e-11	-0.065084	-0.016922900000000005	0.0002863845444100001	0.004235927056	-0.0475855	0.008493899999999999	0.0022643798102500003	7.214633720999998e-05	-0.000188825	1.3024000000000015e-05	1.696245760000004e-10	3.5654880625e-08	-0.00034941	-7.369899999999999e-05	1.220873481e-07	5.4315426009999985e-09	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24396.78811393281	24.922691091367604	621.1405312357338	595203270.2761332	38715.30344837117	33.71072560435277	1498874721.0994606	1136.4130207719654	23356.009038098175	27.535978618419904	758.2301184740783	545503158.1877236	23694.047407403054	24077.146079955062	1.389703	21.688293	0.09609303199999998	0.0708554	0.0069397791000000006	-0.0336369438	0.1423746978	-0.0193181848	-0.0939861121	-0.0194256314	-0.0998612003	0.0690048057	-0.0750029195	0.0373821868	0.0790372241	-0.2028157024	-0.010703984599999999	0.117339927	-0.06416636070000001	0.0353103846	0.0534492466	-0.1171428712	-0.129974932	0.0497509762	0.0679807486	-0.0196351102	-0.0884818433	0.013512168500000001	0.0072233747	0.083231051	-0.0042669858	-0.0140155994	-0.0808078901	-0.11433105	0.0049886169	-0.0130880893	-0.10195822140000001	0.0615152511	0.0791493729	-0.0309988398	0.0006379371	-0.05478034	0.21811006089999999	0.1025664907	-0.059660856799999995	0.110073881	-0.06669775879999999	-0.1445691259	0.1028035018	0.032244047000000005	-0.0566389766	-0.010869131200000002	-0.06837304820000001	-0.0784804325	0.055846766	-0.0007001280000000001	0.005849879200000001	-0.0807449642	-0.1748130229	-0.008347246	0.134688264	-0.0414595117	-0.0027383981	-0.0507038185	-0.08927142960000001	-0.135356696	0.0733688675	0.072421021	-0.062032608600000004	0.096486445	0.0013837629	0.0256656938	-0.0546339787	0.09185562480000001	0.0660252207	-0.0543854453	-0.026512513999999997	0.0462938845	0.0278188557	0.040758699700000005	-0.0644723012	0.0764284082	0.0763839594	0.0410754797	-0.0260767735	-0.2319053889	0.1862887866	-0.0472719557	0.11535505720000001	-0.1399855561	0.0418936202	-0.0026262314000000003	0.047594026	0.0209867025	-0.039569662799999995	-0.057183037699999995	0.049293974000000004	0.055585058	-0.0073511135	-0.037218871699999996	0.1044004567	0.1041224332	0.0859969301	-0.0029292941	-0.09008998800000001	-0.000147931	3.781999999999999e-06	2.1883580761e-08	1.430352399999999e-11	-0.132926	-0.06784199999999999	0.004602536963999998	0.017669321475999998	-0.0532716	-0.0056861	0.00283786336656	3.2331733210000004e-05	0.000188699	0.000377524	1.42524370576e-07	3.5607312601000015e-08	-0.000275711	7.369899999999999e-05	7.6016555521e-08	5.4315426009999985e-09	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24453.934545439613	57.14643150680422	3265.7146339618657	597994914.7526449	38970.076328493524	254.77288012235655	1518666849.0486114	64909.22044584067	23365.39802692768	9.388988829501614	88.15311124050608	545941824.9567559	23701.828316194464	23413.63521268891	1.686375	26.318283	0.13710324999999998	0.10873599999999999	-0.1076558288	0.1382012732	-0.0251392171	-0.06768664419999999	0.10137023869999999	0.056767065400000004	0.0827944786	-0.2195018086	-0.022759875099999997	-0.1821314674	0.054876931	-0.1485422595	0.056838925	-0.0533742325	-0.035475215299999995	0.094786325	0.12973604460000002	0.0514431803	0.1270178825	0.012795989099999999	0.0358380673	-0.09747367289999999	0.0961054445	-0.21114225670000009	0.0948357059	0.1407639073	-0.0109483705	-0.0081496247	0.1258031636	0.1329787747	0.067496856	-0.077068928	0.09159167730000001	0.031914751	0.0109269308	-0.079204024	0.038050291	0.10581086320000001	0.0015435919	0.06316845410000001	0.0637374398	-0.023736707599999997	-0.0208117958	-0.0781056599	-0.0371441736	-0.0792708933	-0.0150485879	-0.0212858105	0.0881513751	-0.2113497946	-0.1358213258	-0.06931783059999999	0.0510589116	0.120377571	0.09452070800000001	0.0559785902	-0.0446890502	-0.0569689092	0.1046181925	-0.0934823166	-0.059603733799999996	0.12130022	-0.0490185973	0.012228314799999999	-0.09881319529999999	-0.0131547711	0.256814848	-0.0876865498	0.0098459861	0.0450988728	-0.2111519412	0.054287098	0.0719988319	-0.1238532732	-0.025773280200000002	-0.09297687269999999	0.0098735305	0.0323301043	-0.0010697839999999998	-0.0032707671000000004	0.1405004884	0.0315315409	0.06897928769999999	0.0089970781	0.0773126212	-0.0471829401	0.0271415655	0.0800860391	-0.0485222122	0.056090637400000004	-0.2275002025	-0.0054804336	-0.1086752729	0.0125560871	0.0845472963	0.0255937094	-0.1364499781	0.0204772517	0.08387675019999999	-0.0087812464	-0.0958441479	-0.000147931	0.0	2.1883580761e-08	0.0	-0.0267504	0.10617559999999998	0.011273258035359996	0.0007155839001599999	-0.0424254	0.0108462	0.00179991456516	0.00011764005444	-0.00021293	-0.000401629	1.6130585364100002e-07	4.53391849e-08	-0.000275711	0.0	7.6016555521e-08	0.0	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24425.79338598304	-28.14115945657249	791.9248555602395	596619382.5347327	38736.38820662588	-233.68812186764262	1500507771.2944243	54610.13830202619	23368.141091253525	2.743064325848536	7.5244018957428835	546070018.0607315	23699.00354915757	23702.864402088693	1.297829	20.254467	0.070440087	0.0440559	0.1078530269	0.0528933821	-0.0358015038	0.11340908300000001	0.012002431899999999	0.017647136299999998	0.0033754740000000003	0.0398736303	-0.1681690821	0.0782189926	-0.0317042882	0.0221516499	0.08863233699999999	-0.0441898078	0.032987492400000006	0.13846607130000002	-0.0451871515	-0.1045274594	-0.0367704127	0.0111798153	0.0057723248999999996	-0.0431444511	0.0590223725	0.08493660609999999	0.1188442617	-0.0920305181	-0.0716952028	-0.052175207	-0.007392637	-0.1585065487	-0.20354569690000002	0.08889330890000001	-0.0201900811	0.1451818117	0.0819809412	-0.0316926896	0.021305487400000003	-0.0862650207	0.025258875400000002	0.022817637999999998	0.0277180392	-0.0339778122	-0.1670706925	0.0760773989	0.0503077358	-0.0512049258	-0.0110751808	0.1053096825	0.039102196299999996	0.0430885967	0.2205630675	0.0999973985	0.1710935825	-0.0039480491999999996	0.1554591005	0.0881796342	-0.0361726592	0.036738953	-0.1263880898	-0.1350643738	-0.013699892	-0.0135587396	0.0183138	-0.0017445126000000001	-0.0559621346	-0.0691085761	0.0153099172	0.0830603014	0.1047767451	0.0347543556	0.1473827361	-0.104979368	-0.0338146833	0.1613015544	-0.1803985021	-0.0639836465	-0.090419711	-0.034449769500000005	0.11299905029999999	-0.016660989299999998	-0.1284039713	-0.0101444013	0.032932414	-0.038862484100000004	0.0410333228	0.1239534427	0.0896664991	-0.0847009308	0.040478383199999995	0.1492286174	0.0673886068	-0.030830535200000002	-0.0250660423	0.1279967782	-0.2350107359	0.1805599563	-0.0746264106	-0.0423056456	0.0817090615	-0.0146133064	-0.10110990789999999	-0.000151168	-3.23700000000001e-06	2.2851764224e-08	1.0478169000000065e-11	-0.0633215	-0.0365711	0.00133744535521	0.00400961236225	-0.0525931	-0.010167700000000002	0.00276603416761	0.00010338212329000004	0.000209605	0.000422535	1.7853582622500004e-07	4.3934256025e-08	-0.000327137	-5.142600000000003e-05	1.0701861676900002e-07	2.6446334760000035e-09	-7.08355e-05	0.0	5.01766806025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
