global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
24538.563733339586	-30.173615542596966	910.447074912449	602141110.0951687	42285.48976458925	256.80566036339593	1788062644.6311824	65949.14719467984	24241.220715273248	2.12108747993625	587636781.7665929	4.499012097542312	24382.2262525409	25003.351818198644	1.11898	18.190653	0.11989199999999996	0.0545125	0.0636870782	-0.0177536849	-0.021260067999999997	-0.1429782707	-0.0033513499	-0.08540250630000001	0.0852407244	0.0776102146	0.1548797804	-0.023775931099999998	0.15446971810000001	-0.11448960609999999	-0.020816854	-0.0567923144	0.0423473672	-0.1078116873	-0.0749473986	0.1302426876	-0.013732159099999999	-0.0346095648	-0.0096817522	0.021477820800000002	-0.0860826208	-0.0271160818	0.10412324519999999	-0.0453490835	-0.1257642527	-0.0368747127	0.0724163296	0.019250330700000002	0.1206350375	0.0124306456	0.052433321	0.018561560300000002	-0.18605651969999998	0.07192522400000001	0.0202966791	-0.0650737168	-0.0358466011	0.0533836134	-0.0652917079	-0.1387702868	0.0120932608	0.0971438926	-0.0767685767	-0.0698993008	0.0271516179	0.0086018189	0.07176500450000001	-0.10573930390000001	0.0178529628	0.08114069360000001	-0.061478165700000004	-0.014566047	0.0993022244	0.0088987872	-0.17385191390000002	-0.0814403318	0.0185581481	0.0634831822	-0.0419093017	0.1159900449	-0.0507182984	-0.0962869721	-0.0147653241	0.0437288031	0.025880533799999998	0.07425556009999999	0.0808434956	-0.0360566972	-0.1432207704	-0.0556270025	-0.1438965234	0.0073345588	-0.047351472199999994	-0.005709415600000001	-0.09020932400000001	0.0016366707	-0.1038586722	-0.018872751200000003	0.18537453780000002	0.0019483906	0.035463414	0.045114104800000006	0.060399815499999995	-0.0203888477	-0.0402931459	0.10708101119999999	0.0771994197	-0.0564157104	0.073049463	0.1242706283	0.0257089593	0.0198162765	-0.011981318000000001	0.0889483066	-0.0544461193	-0.0734833112	0.0776016567	0.007680199	0.0682766757	-0.1807003233	0.10324837279999999	-0.0826983121	0.0779178646	-0.022779721200000002	-0.10697500310000001	0.0	0.07458530000000001	0.011180300000000018	0.00012499910809000042	0.00556296697609	0.0693036	-0.02909989999999998	0.000846804180009999	0.004802988972960001	0.134153	0.033183999999999984	0.017997027409	0.0011011778559999997	-0.00177682	-0.0002433399999999999	3.1570893124e-06	5.921435559999994e-08	0.0008060160000000001	0.00036315700000000013	6.49661792256e-07	1.3188300664900004e-07	0.00049436	0.00032205900000000003	1.0372199948100002e-07	2.443918096e-07	0.0	0.0	0.0	0.0
24574.06618846306	35.502455123474654	1260.4243197943313	603884729.0349634	42095.54775908498	-189.94200550427198	1772035141.1374042	36077.96545498487	24230.322612829805	-10.898102443443351	587108533.9218112	118.76863686778592	24369.793686630586	24914.71125930165	1.185535	19.272589	0.05531745	0.0334917	-0.0335136212	-0.1456327919	-0.0708659976	-0.0526787163	-0.023633345400000002	0.0729495027	0.0720226246	0.0386073858	0.0172845227	-0.017069377	0.0791728159	0.2170547407	0.0283420348	0.0433214635	-0.0108119124	-0.09558941289999999	-0.0419585843	0.1572765531	0.1260465284	0.0451917311	0.0489043128	-0.0074673342	0.0093235479	-0.0701335884	-0.0464827171	0.102137835	-0.0492557284	0.109556435	-0.044046984299999994	0.0664616953	0.2161594303	0.0034325511	0.0824439933	-0.1552193429	-0.0660180116	0.19174869949999998	0.0944983549	0.17623226890000002	-0.020138664	-0.0002853641	-0.10077782910000001	-0.0220555614	-0.0293112381	0.1053666315	-0.0346138239	0.0229340898	0.0743898413	-0.1276912768	-0.0217124279	0.0565277425	0.0722337071	0.0590654027	-0.0826644936	-0.1178515447	-0.0527767094	-0.1452460022	-0.0570938124	0.1477678346	-0.0300398791	-0.0417359339	0.0035962181	0.1024883275	-0.0161440024	-0.1145134983	-0.17988223039999998	-0.006214945899999999	0.0354271974	0.0252710181	-0.014933751799999999	0.0535177222	0.0029968873	-0.1204658926	0.0688967252	-0.0823774158	0.0169065895	-0.034793705099999996	-0.16956859829999998	0.044141783600000005	-0.094673163	0.1706905513	0.157897832	-0.0327715963	0.0202506881	-0.25303241460000003	0.0880390592	0.0489129267	-0.0991907067	0.0711470835	0.0118701921	-0.1016646002	0.016732082	0.0056509666000000005	0.0561431661	0.1121927618	-0.1130704814	-0.0702714598	0.0971422674	-0.0801889933	0.1037843759	0.0870394278	0.0282923411	0.1221259741	0.10906398910000001	-0.12164792699999999	0.075690584	-0.028380616299999998	-0.1108572402	0.0	0.07229989999999999	-0.002285400000000021	5.223053160000095e-06	0.005227275540009998	0.04432	-0.02498360000000001	0.0006241802689600004	0.0019642624	0.11253800000000001	-0.021614999999999995	0.012664801444000002	0.0004672082249999998	-0.00172764	4.918000000000002e-05	2.9847399696e-06	2.418672400000001e-09	0.0007906110000000001	-1.5405000000000023e-05	6.250657533210001e-07	2.373140250000006e-10	0.000430276	-6.408399999999999e-05	4.106759056000001e-09	1.85137436176e-07	0.0	0.0	0.0	0.0
24539.607002903384	-34.45918555967728	1187.4354694362712	602192311.8569447	42381.20735307173	285.65959398675477	1796166736.7040613	81601.40363667758	24247.07559973164	16.752986901836266	587920675.1391015	280.6625701330975	24391.030214889663	24943.55438099857	1.234964	20.076128	0.07169475	0.0429805	0.0176227739	-0.09510075470000001	0.1430951411	-0.089131581	0.0078025151	-0.0358178817	0.0512094295	0.1382065472	-0.0343028777	-0.0762164484	-0.029761197599999997	-0.0316279225	-0.0340637188	0.0352341964	0.013597438100000001	0.016841351799999998	0.0769424687	0.1024232585	-0.1219505315	-0.0324953077	0.0960772377	-0.0447693295	-0.029715141400000002	0.034237321200000004	0.1005015432	-0.046991993600000004	-0.0127430453	0.0700693162	0.0581511212	-0.0700581206	-0.0225901919	0.0418667114	-0.1398046401	0.0205721268	-0.059396945599999994	0.1257215818	0.1927786384	0.0589188388	-0.0344993801	-0.0618321359	-0.1099764058	0.021740436600000003	-0.0081406531	0.0819540214	0.0336875315	0.015108888899999999	-0.0094336689	0.12312547869999999	0.0006526175	-0.1510334909	0.0706247238	0.042913315199999996	-0.0120608927	0.0789714217	-0.0520083333	-0.1096496457	0.024164017700000002	0.0164810373	0.0409547431	-0.0478735197	-0.0145715194	-0.0201469853	0.0947833201	-0.0948088774	0.0924033535	0.092428695	0.1000738884	-0.0007842072	0.044994743200000006	-0.06891920809999999	-0.0614760186	0.0594036113	0.0216167561	-0.058948606699999996	-0.10913033789999999	0.0513503379	0.010660798700000002	-0.0400675068	0.0937718487	-0.022892818399999997	0.1398775518	0.0542692399	-0.12018642289999999	-0.1317613787	0.0197933897	-0.0634620834	-0.1585603978	0.0178068803	-0.0013703601999999998	-0.0200785398	-0.041854214300000005	0.0607132375	0.0196819362	-0.0972595619	-0.0408821536	0.0726814519	-0.1182559325	-0.14637452380000002	0.015308318999999999	-0.0600982882	-0.0253473504	0.0528991891	0.061179482300000004	0.0761395103	0.0734217015	-0.033919124700000004	-0.1141913042	0.0	0.07606409999999998	0.0037641999999999953	1.4169201639999966e-05	0.0057857473088099975	0.044424300000000014	0.00010430000000000855	1.0878490000001784e-08	0.0019735184304900005	0.150369	0.037831	0.022610836161000004	0.0014311845610000002	-0.00125757	0.00047007	1.5814823048999996e-06	2.2096580489999995e-07	0.000687145	-0.00010346600000000008	4.72168251025e-07	1.0705213156000017e-08	0.000403907	-2.6369000000000045e-05	6.953241610000024e-10	1.6314086464899995e-07	0.0	0.0	0.0	0.0
24524.841347147	-14.76565575638233	218.02458991598664	601467843.1027311	41875.64467551492	-505.5626775568162	1753569616.9899807	255593.6209384173	24235.44244904005	-11.633150691592164	587356670.7007325	135.33019501329122	24373.22144358285	24581.268180964547	1.05806	17.200299999999995	0.050472200000000016	0.0251371	-0.016488975	-0.1436765874	0.0904731528	0.0553136027	0.0220047757	0.0016594626	-0.027370789700000002	0.021948017799999997	-0.044310917199999994	-0.0089012675	-0.0344598022	0.008112148199999999	-0.0231190071	0.058697076200000003	0.0351698128	0.0189502997	0.0142303948	0.1177249894	-0.0700457818	0.0270745104	-0.0680522732	-0.000905442	0.048399430800000004	0.0481811904	0.044094660199999997	-0.042945107	0.09991893800000001	0.0076145864	-0.06788014349999999	-0.0180094675	-0.0025434553	0.0687154606	0.0030424396000000003	-0.022344053	0.0527318016	-0.08622713480000001	0.12487164220000001	0.061639476	0.0074164936	0.026748286899999998	0.0043926493	-0.0638135092	-0.06359187849999999	-0.0201509058	-0.0034993403	-0.0216898523	0.0764135276	0.3039552789	0.0544532405	0.026157237799999997	0.048173453600000006	0.0157283309	0.034484573	-0.0218819411	-0.0078286744	-0.020019889199999998	0.007993209499999999	-0.1467675688	0.021794599900000003	-0.0586363925	-0.0420695991	-0.024007543399999998	0.0255246699	-0.12840938400000002	0.0176355153	0.051336311399999994	-0.0712382983	-0.0268525408	-0.036103807200000004	-0.0531845427	-0.0202014722	0.1093639609	0.0629457302	-0.0112263122	0.0352198716	-0.0061525287	-0.0195468619	-0.0678016765	3.90936e-05	0.0568232082	-0.05521956099999999	-0.0091934425	-0.1342023589	-0.018954454	-0.0121919818	0.0482365127	0.0270210407	0.0252161325	0.0641750437	0.0650581879	0.035158900800000004	0.0483653617	0.0680782815	-0.1949933909	0.1555154275	-0.0574654176	-0.0880085459	-0.0945469882	-0.0193054729	0.0729065179	-0.0228148975	-0.057340475999999994	0.0017172104999999998	-0.016481916699999998	0.0711124644	-0.0393830715	-0.11696070869999999	0.0	0.0786472	0.002583100000000019	6.672405610000098e-06	0.006185382067840001	0.0318512	-0.012573100000000005	0.0001580828436100001	0.00101449894144	0.134105	-0.016263999999999997	0.017984151025	0.000264517696	-0.0015414	-0.00028383000000000016	2.37591396e-06	8.055946890000008e-08	0.000687145	0.0	4.72168251025e-07	0.0	0.0005011169999999999	9.720999999999996e-05	9.449784099999994e-09	2.5111824768899993e-07	0.0	0.0	0.0	0.0
24531.573563869715	6.732216722713928	45.32274200158907	601798101.5195515	41997.86654015743	122.22186464251719	1763820793.9248755	14938.184196693792	24242.17468594816	6.732236908112099	587683033.5040258	45.32301378694675	24382.915954781176	24610.241086367783	1.24044	20.165155	0.062122900000000016	0.0334153	0.0913810078	0.0698807335	0.0289826771	0.087105242	0.0798064456	0.0727183792	0.018850202	-0.0210853988	-0.0232163998	-0.0422917987	-0.027611385800000002	-0.0674676944	-0.11466838609999999	-0.12112985539999999	0.016270403	0.0539991222	0.06121995860000001	0.0595257892	-0.058450702	-0.00989776	0.0846756649	-0.0987571716	-0.0891251261	0.050769836	0.07262661599999999	0.1887230214	-0.2137432631	-0.0089087491	-0.0596527658	-0.2141904791	0.0191905836	0.072355762	0.0239911945	0.0823856811	0.09064340789999999	-0.0235472469	0.022625243399999998	0.0482117595	-0.0847788917	-0.0021980233	-0.13108166570000002	0.1630445501	0.0019178380999999999	0.011337517	-0.06473967139999999	0.0834170872	-0.0036456292999999997	0.0607101496	0.0229398759	0.1218527415	0.2132163312	-0.013337383799999998	0.0785992293	0.0981164266	-0.021264705	0.0782903146	0.003776116	-0.0881895304	0.1114323862	0.1223371892	-0.0048749168	-0.0666537689	0.059427746399999995	-0.021414783	0.0405198584	0.068724535	0.1085161258	-0.014352113	0.1158486904	-0.0804324251	-0.0756497092	-0.214178621	0.0061519914	-0.048861036100000005	0.0224984087	0.2655999052	-0.0258653529	-0.11471445050000001	0.0148968329	-0.0164377435	-0.082132652	0.014677288799999999	-0.059246002	-0.042461129199999996	0.12031522970000001	0.0393884513	-0.1171889224	-0.0537606604	-0.1431592142	0.0359742516	0.045961673700000004	-0.0842872809	0.0513125509	-0.07214004759999999	-0.0658901552	-0.1713183157	-0.11910658710000001	-0.033379723300000004	-0.1382175191	-0.06076829070000001	0.07622032570000001	-0.0282821372	-0.021238555099999997	-0.0622100667	0.0687641417	-0.044760445700000005	-0.11915175929999999	0.0	0.07602789999999998	-0.0026193000000000193	6.8607324900000975e-06	0.005780241578409997	0.0308496	-0.0010016000000000053	1.0032025600000105e-06	0.00095169782016	0.164182	0.030076999999999993	0.026955729124	0.0009046259289999996	-0.00127218	0.0002692200000000001	1.6184419523999996e-06	7.247940840000008e-08	0.0008278279999999999	0.00014068299999999982	6.852991975839998e-07	1.979170648899996e-08	0.0006597139999999999	0.000158597	2.5153008409000003e-08	4.3522256179599993e-07	0.0	0.0	0.0	0.0
24564.828405257245	33.25484138753018	1105.88447570979	603430794.5797333	42028.261888908615	30.39534875118261	1766374797.4026887	923.8772257060182	24223.265277795195	-18.909408152965625	586766580.7184384	357.56571669544286	24366.868190466426	24852.354078474087	1.136406	18.473938	0.13921884999999998	0.07507479999999997	0.012080483700000002	0.0450896539	-0.1006909328	0.062378799400000004	0.1085929421	0.0952380026	-0.0670147993	-0.0295384908	0.055011868	-0.049146441500000006	-0.1123990799	0.06644738480000001	0.0046265625	-0.0561127466	-0.0021765065	0.0034234708000000003	-0.0528140212	0.00069224	-0.0740042645	-0.0020431039	0.1014176873	0.0358571612	0.0874248428	-0.1224642407	0.1605270392	0.0816511167	0.080329767	0.08707456720000001	0.0117140423	-0.042972224100000005	-0.0814685622	0.1322720562	0.0047931344	-0.0689950696	0.043499751100000005	-0.2265877263	-0.1640992566	0.1170306892	-0.09825276720000001	0.0078694057	-0.1395869568	-0.08522610580000001	0.0582787033	-0.0387046471	0.10725223369999999	0.0457283453	0.0387834017	-0.0768213807	0.1412949648	0.07471769269999999	-0.0769378972	0.0283711121	-0.016433676499999997	0.0856797398	-0.1234154891	0.0712047996	-0.015985832	0.0002894186	-0.005062113	0.05488251809999999	0.0100420809	0.000587925	-0.0527906478	-0.0118395543	0.053445832199999994	0.0734079644	0.0854021825	0.0076746054	-0.1042692041	0.0874428218	-0.1456060811	-0.0018282781	0.1300805888	-0.056630560499999996	-0.0152657725	-0.0163128864	0.06572056700000001	-0.1463185499	0.065473463	-0.022485060499999997	-0.1755320357	-0.2556281461	0.0930171089	0.0195847122	0.081798784	0.0450254738	-0.0251698973	0.1576288224	0.0129475084	-0.025412555899999998	-0.1023916049	-0.0979498512	0.0565491907	0.14059005460000001	0.13295605929999998	0.028719672	-0.0482583753	0.0222432312	-0.0584353758	-0.1024728934	0.07432220519999999	-0.0022463793	-0.060702498	0.0335451117	0.0663780241	-0.0500394267	-0.1207536218	0.0	0.0711864	-0.004841499999999986	2.344012224999985e-05	0.00506750354496	0.0652006	0.034351	0.001179991201	0.00425111824036	0.145815	-0.018366999999999998	0.021262014224999997	0.00033734668899999983	-0.00258346	-0.0013112800000000002	6.6742655716e-06	1.7194552384000004e-06	0.000994071	0.00016624300000000016	9.88177153041e-07	2.7636735049000055e-08	0.00050405	-0.0001556639999999999	2.423128089599997e-08	2.540664025e-07	0.0	0.0	0.0	0.0
24576.353363984246	11.524958727000921	132.8246736590747	603997144.6714197	42078.674072265625	50.41218335700978	1770614811.6799593	2541.388230820774	24256.589433060795	33.324155265599984	588382130.9240768	1110.4993241658149	24402.242928723183	25208.60503520707	1.234165	20.063145	0.08739805	0.0481274	0.0420201169	0.0520878374	-0.0003599273	-0.1316985809	-0.0042713795	-0.0964499048	-0.11762089369999999	-0.0241547264	0.0276797498	-0.1016236199	0.045688332000000005	-0.0842270379	-0.030175141699999998	0.0331389422	0.0063450842	-0.0335644046	-0.025274055099999998	-0.0472973846	-0.1599649492	0.0346110886	0.0410111934	-0.06781561009999999	-0.0836332955	0.0901572214	0.21005724550000002	-0.0149487022	0.0491693771	-0.024250912000000003	0.035609745	-0.059862433	-0.0409636306	0.073208236	0.1305294752	-0.0802004097	-0.0328149608	0.0067118299	-0.0331753372	-0.10092636529999999	0.0256209794	-0.0015962917000000001	-0.062112922599999995	0.057144345199999995	-0.0322504366	-0.1027450488	-0.0973973759	0.0129682919	0.0625734475	-0.0675048971	-0.0979931175	0.1352235499	-0.0724250159	0.0402778066	-0.0028450784999999998	0.11570705029999999	-0.1280369356	0.0103535408	0.0665368598	-0.0023244379000000003	0.0326177091	-0.031167089900000007	-0.0140004529	0.033963195099999996	-0.0324135345	0.07249928309999999	0.1194901737	0.1397723863	0.0283764481	-0.0178951387	0.10730844449999999	-0.1307849136	-0.1681133181	0.0637742842	0.0598485866	0.0003881489	-0.0423415096	0.0171969236	0.040772074	-0.0915105055	-0.121350175	0.0784238933	0.0024755992000000003	0.0024580085	0.07457822480000001	0.09872025460000004	-0.0306358187	0.0012482161	-0.0575428988	-0.0219670172	-0.0138777385	0.0811634794	0.0721218516	-0.08913604900000001	0.031365602400000005	0.0269283665	0.0391835935	-0.0512935058	0.1453841625	0.0182293159	-0.0719024024	-0.1535583357	0.0261429335	0.090697689	-0.0512571051	0.08853708449999999	0.0639554233	-0.0552084103	-0.121758375	0.0	0.0632401	-0.007946300000000003	6.314368369000006e-05	0.00399931024801	0.0274885	-0.0377121	0.0014222024864100002	0.0007556176322500001	0.142183	-0.003631999999999996	0.020216005489	1.3191423999999976e-05	-0.00203104	0.0005524200000000001	4.1251234816e-06	3.051678564000001e-07	0.0011952000000000006	0.00020112900000000063	1.4285030400000015e-06	4.045287464100026e-08	0.000495446	-8.604000000000055e-06	7.402881600000096e-11	2.4546673891599997e-07	0.0	0.0	0.0	0.0
24609.185484613427	32.83212062918028	1077.9481450090454	605612010.2161082	42028.85969312264	-49.81437914299022	1766425047.1041887	2481.472369401579	24259.397642377484	2.8082093166885898	588518373.9709902	7.886039566336596	24401.240698930986	24840.037658290952	1.370065	22.272392	0.09659299999999996	0.07396599999999999	0.010020879	-0.10454358970000001	-0.163278784	-0.052243393099999993	0.10072640779999999	0.1110780774	0.058427453	-0.015946258	0.1480409533	0.0480641853	-0.0494820718	-0.0718960406	-0.0604081319	0.0013005305	0.0930972298	-0.0287921269	-0.1619616089	0.0100450504	0.0052226671	-0.1372120244	-0.1343976621	-0.10058186220000001	-0.018127588	0.116832699	-0.0490232485	0.1210634894	0.0744001935	0.0743734892	-0.0420269114	-0.055622671900000004	-0.1690073496	-0.0263582307	-0.0084946436	0.0337003108	-0.0302597573	0.0343544218	0.0294533137	0.0568080755	0.0064803062	0.0611997084	0.0651293743	-0.09793172619999999	-0.0906810947	-0.0959481537	-0.1165960611	-0.0063179657	-0.1037961267	-0.11423040779999999	-0.0556647303	0.0878167423	0.0282642101	-0.0838010218	0.0500693045	-0.0396734327	-0.19373749440000002	-0.1493769668	-0.08245155679999999	0.06341362219999999	0.052990815499999996	0.018438070600000002	-0.1022959764	0.0399369027	-0.1747299406	-0.0846570724	0.06698315349999999	-0.10134519	-0.0591573873	-0.110931849	0.0843823244	-0.0999418602	0.06469888389999999	-0.0692207876	0.1235658727	-0.0035495187	0.0094482673	0.017507371299999998	0.16116201800000002	0.0049312375	0.0038726971	-0.066108918	0.0023138471	-0.009614305	-0.0079579371	-0.0717940101	-0.0012092157	0.0400823225	0.0295903963	0.035694070099999996	0.1272179291	0.10810837599999999	0.1121798683	-0.0190800824	-0.1287851647	0.0148828817	-0.0810650173	-0.0200432897	0.0697029361	0.06632257400000001	-0.0847120678	0.0399405197	0.1516187975	0.2129328156	0.1618865293	-0.0675018223	0.0614976706	-0.0602560337	-0.1221610506	0.0	0.0633059	6.580000000000473e-05	4.329640000000625e-09	0.004007636974809999	0.10023	0.0727415	0.00529132582225	0.0100460529	0.142232	4.8999999999993486e-05	0.020229941824	2.4009999999993625e-09	-0.00234134	-0.00031029999999999984	5.4818729956e-06	9.628608999999994e-08	0.00121302	1.7819999999999338e-05	1.4714175204e-06	3.1755239999997637e-10	0.000348832	-0.000146614	2.1495664996e-08	1.21683764224e-07	0.0	0.0	0.0	0.0
24590.926952858837	-18.258531754589054	333.373981833337	604713688.4008392	42127.00624038234	98.14654725970469	1774684654.7772124	9632.744739001444	24266.437083824487	7.0394414470029005	588859968.7432122	49.55373588578229	24406.444531862264	25132.270225172775	1.164717	18.934174	0.15939305	0.113712	-0.025124888199999997	-0.06396001030000001	-0.040586823	-0.1684646865	-0.0220604595	-0.0803618212	-0.036678310299999996	0.0804300715	0.1120230366	-0.0103868829	0.11360887509999999	0.0610167454	-0.0149066851	0.1985166834	-0.0062607298999999995	-0.1567071847	-0.0492828858	0.05093719	-0.0567251585	-0.0399937013	0.0113783608	-0.05250228	0.1197679492	0.0014060187	-0.0180763987	-0.0059964486	-0.0725409419	0.296113745	0.042085193300000004	0.0541528062	0.018322834	-0.0330751931	0.0707919365	0.1550759162	0.0673197692	-0.0374455752	-0.0114463767	0.0298440597	0.1221635534	-0.07569369	0.010833457900000001	0.020998261299999998	0.0770852861	0.016120058899999998	-0.0264290029	-0.1067180634	0.0659697576	-0.0484511577	0.024255201299999998	0.0396531113	0.0606131131	-0.0784985133	0.0399285773	-0.09595225550000001	-0.0564361119	-0.006239499399999999	0.09772423220000001	-0.029273580299999998	0.0231501237	-0.1938405623	-0.0181271238	0.1670174969	-0.032094123100000004	-0.05595823690000001	0.0041577522999999995	0.040722882200000005	0.0299863018	-0.1099212268	-0.0915688558	-0.0039171626	0.0389031364	-0.09625729710000001	-0.033662529	-0.21840990629999998	-0.1665046917	-0.10207479470000001	-0.0220212711	0.0548377808	-0.068422975	-0.1027676729	-0.12749793	0.0029583039	-0.0769198631	-0.013503861399999999	-0.1231266335	0.025656694700000003	-0.0455466016	-0.008365281700000001	-0.1098483841	0.0243240746	0.0289372697	0.119792287	0.0617365268	0.0615754349	-0.0173247203	-0.034635165	-0.0068045421	0.0529908532	-0.0578383142	0.10112873720000001	0.0832145086	0.08149506990000001	-0.0011051239999999999	0.1407514895	0.059006117000000004	-0.0651712014	-0.1219596574	0.0	0.0625247	-0.0007811999999999957	6.102734399999934e-07	0.0039093381100900005	-0.00761045	-0.10784045	0.011629562656202502	5.79189492025e-05	0.107358	-0.034874	0.011525740164	0.0012161958760000002	-0.00215854	0.0001827999999999999	4.6592949316e-06	3.3415839999999955e-08	0.0010986	-0.00011442000000000005	1.20692196e-06	1.3091936400000014e-08	0.00036956	2.0728000000000026e-05	4.2964998400000093e-10	1.365745936e-07	0.0	0.0	0.0	0.0
24581.841953863848	-9.084998994989293	82.53720673895644	604266953.8447409	42257.32273171165	130.31649132930758	1785681324.452034	16982.387912381506	24250.838741394346	-15.598342430141198	588103179.6611129	243.3082865679433	24387.065486322	24815.859330922118	1.151027	18.71162	0.1693601	0.127208	-0.034331800600000004	-0.1594818236	0.0133193506	-0.0490750701	0.0801291156	0.1122420794	0.1281436536	0.1756192175	-0.0330784359	0.1003737825	0.0162612149	0.0340621239	-0.0341097871	0.0712244309	0.0809429155	-0.0173219841	-0.0938822084	0.1637712594	-0.09674461960000001	-0.0564850862	-0.0006977824	-0.1016657866	0.06161475230000001	-0.2006613318	0.0301244063	-0.0251415111	-0.1472069458	-0.0186685734	-0.0524077562	-0.0315359558	0.0333316239	0.0164607301	0.0114616757	-0.0884244391	0.0241804348	0.1305915555	-0.0970229825	0.0971483542	0.0042315494	0.1112993749	0.0481816632	-0.13539807880000002	0.0910025402	-0.0432327429	0.08785626140000001	0.0030395853999999997	-0.0721751864	0.0227814435	0.0013938825	-0.0047478723	0.0419739429	-0.054094294400000006	-0.0730856096	-0.1554920239	0.0800633939	-0.0640552222	0.1298588997	-0.08478592199999999	0.0315785765	-0.059636187599999994	-0.0897184292	0.024205127799999997	-0.0648734722	-0.1807290635	0.010553120400000001	0.0768934753	0.0509641079	-0.1072733664	-0.00518967	0.1558636478	-0.1312041166	-0.0857018369	-0.11186491789999999	-0.0621576444	0.05083723440000002	0.0512704619	-0.005448597800000001	-0.011738681499999999	-0.04835267769999999	0.0546500558	0.0395380558	0.037745884199999996	0.1213300135	-0.1341947785	-0.0601407978	0.0703501602	0.1539155763	0.1177444108	0.050104525	0.0162272838	-0.11444010130000001	0.0226251294	-0.0185750122	-0.009362676700000001	-0.0481406661	-0.0529433529	-0.0526647425	0.058024971900000014	0.10707190230000001	0.1305326124	-0.09208216539999999	0.0079897026	0.013379866499999999	0.0534865768	0.056482131799999995	-0.06994310849999999	-0.1211551914	0.0	0.06921089999999999	0.006686199999999989	4.4705270439999855e-05	0.004790148678809999	0.11401	0.12162045	0.014791533858202498	0.012998280099999995	0.143683	0.03632500000000001	0.020644804489000003	0.0013195056250000009	-0.00214536	1.3180000000000224e-05	4.602569529599999e-06	1.7371240000000587e-10	0.00108565	-1.2949999999999856e-05	1.1786359225e-06	1.6770249999999622e-10	0.000437999	6.8439e-05	4.683896721e-09	1.91843124001e-07	0.0	0.0	0.0	0.0
