global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
57269.30151371539	166.5042085992609	27723.65148126618	3279772895.868844	96274.7105863764	-47.51619557585219	2257.7888420026347	9268819898.490536	57879.93410326088	465.21108926919993	216421.35757903548	3350086771.797821	58810.43938278124	56292.88669722767	1.139968	18.528261	0.11059381	0.0482278	0.0665159507	-0.10222813830000001	-0.0135541499	0.0815841346	0.0288220294	0.043045306500000005	-0.0261854708	0.12110935619999999	-0.023424038900000003	0.1704615561	0.0576038779	-0.0055092504	0.1250305897	-0.2059660453	0.14953535	0.0004617799	-0.0595498426	-0.0660325821	-0.0031571883	-0.0130587216	0.11725572449999999	-0.038914639300000005	-0.1274419637	0.1140298979	0.09024982279999999	0.0179083482	-0.1047983359	0.144593422	-0.0206857959	0.1021695537	0.046815034000000005	0.1826212058	-0.0279860837	0.06203024980000001	-0.085339176	-0.0509851472	0.0065496192000000005	0.1663594353	-0.0656729421	0.0001807026	-0.09864764890000001	0.2163953304	0.107501479	-0.08683315529999999	-0.0754808596	-0.056878082999999996	-0.013167272800000001	0.0109129192	0.0207190092	-0.104477489	0.0207048698	-0.2223732535	-0.0645633092	-0.1357260624	-0.06673470150000001	0.1157581009	-0.023777423399999997	0.052401433899999995	-0.0811584182	-0.0665252704	0.019018776100000002	-0.0483135411	0.11217272119999999	0.0653412867	-0.0917138705	0.0976313259	0.0349085778	-0.041629366099999995	-0.017252199999999995	-0.006634099999999995	4.4011282809999936e-05	0.0002976384048399998	-0.0178712	-0.0341941	0.00031937978944000003	0.0011692364748099998	0.032539099999999994	0.019758399999999995	0.0010587930288099997	0.0003903943705599998	0.000790663	0.0004430330000000001	6.251479795689999e-07	1.9627823908900003e-07	0.000313693	0.0002316532	9.8403298249e-08	5.3663205070239993e-08	0.000217916	0.000325458	1.05922909764e-07	4.7487383056e-08	0.0	0.0
57218.80677022204	-50.494743493349226	2549.7191204591345	3273991848.208008	96862.64906659645	587.9384802200511	345671.65652346343	9382372784.198618	57621.59980812037	-258.3342951405066	66736.60804574237	3320248764.447178	58595.64562027568	57325.363110368125	1.3328950000000002	21.66395	0.076607384	0.0352212	-0.1183597415	-0.0151106029	-0.0303977921	-0.10754208679999999	0.016413746	0.16109653599999998	-0.0082295533	-0.0505528016	-0.08980513949999999	-0.0435074987	0.10130430730000001	0.1353696722	0.0333774915	0.026074614700000002	-0.049721344199999996	0.040966714	-0.1353926362	-0.0322211845	0.0432058488	0.0299345029	0.0690366158	0.026327768300000002	-0.1214825292	0.1055981248	-0.23298547600000002	-0.0012997759	0.112096036	0.10028528939999999	-0.17177497260000002	-0.034701973399999995	-0.0938654247	0.0860254481	0.16747103119999998	-0.0809912198	-0.1381401492	0.24991953620000001	-0.1016562758	-0.0485099836	-0.1027579786	-0.1313346644	-0.027354879300000003	-0.026586964900000003	-0.051818428300000004	0.036732367	-0.13668112429999998	-0.0204536987	-0.0124777607	-0.0472893536	0.0486324463	-0.1315501693	0.0498311413	-0.09865310599999999	0.2260459929	0.1137492506	0.007729523	0.0516483265	0.1543684475	-0.08483105560000001	0.044610999299999995	-0.08965594449999999	-0.0780234762	-0.1471407505	0.0810669077	-0.2059973809	-0.18254337469999998	0.0959136145	0.0294457954	-0.049506407599999996	-0.00867621	0.008575989999999995	7.354760448009992e-05	7.52766199641e-05	0.00446267	0.02233387	1.99154235289e-05	0.0004988017491769	0.0360997	0.003560600000000004	0.0013031883400899998	1.2677872360000027e-05	0.000572028	-0.000218635	3.2721603278400003e-07	4.7801263225e-08	-9.40066e-05	-0.0004076996	8.837240843559998e-09	1.6621896384015998e-07	1.5121200000000004e-06	-0.00021640388	4.68306392790544e-08	2.2865068944000005e-12	0.0	0.0
57215.859951829276	-2.9468183927674545	8.683738639952564	3273654630.027341	96322.84411575377	-539.8049508426775	291389.3849542655	9278090298.547802	57553.05981693744	-68.53999118292995	4697.730391356115	3312354694.29198	58548.692585593606	56946.608679221295	1.32944	21.607809	0.05568785	0.0403158	0.049891909500000005	0.12631665109999998	-0.0163151239	-0.0390899373	-0.10767387869999999	0.0102680715	0.007585104899999999	0.1368638436	-0.046718691500000006	-0.0468216449	-0.0390231676	0.0579159673	-0.011862163	0.054299868700000004	0.1439540549	-0.12313021630000001	-0.0277734405	-0.0795798565	-0.044729234400000005	0.1024296472	-0.141352701	0.1319267422	-0.023130973500000002	0.1706250655	0.0402294814	0.067071293	0.1812460737	-0.0531206145	-0.0273780738	-0.0208805902	0.049564257699999996	0.0703717472	0.0555899737	0.2066014524	-0.0379319584	0.11352140599999999	0.0605265554	-0.048225692699999996	0.0435610887	-0.056332105199999996	0.0232266176	-0.052219611900000004	0.0611804283	-0.1908320536	-0.031789573	-0.061477659800000015	-0.10844702769999999	-0.004679084	-0.18016161649999998	0.026639857200000002	0.1449315077	-0.0672801662	-0.0325044629	0.1377190264	0.1297117142	0.044646388499999995	0.0795059008	0.030197391400000002	-0.0632398205	-0.0704850117	-0.0173038318	0.12095155689999999	0.1758956103	-0.017700986999999998	-0.043264575	0.0941439642	0.02391924	-0.0571422589	-0.00758914	0.00108707	1.1817211848999996e-06	5.75950459396e-05	0.00555047	0.0010878	3.08077172209e-05	1.1833088399999996e-06	-0.00435901	-0.04045871	1.90009681801e-05	0.0016369072148640993	0.00034763	-0.0002243980000000001	1.208466169e-07	5.035446240400001e-08	-0.000130694	-3.66874e-05	1.7080921636000003e-08	1.3459653187599995e-09	1.5121200000000004e-06	0.0	0.0	2.2865068944000005e-12	0.0	0.0
57233.51521831197	17.65526648269588	311.7084345750045	3275675264.244748	96673.60113822564	350.75702247186564	123030.48881332885	9345785157.032742	57725.90731961148	172.8475026740343	29876.259180650304	3332280375.872374	58660.754870220095	56848.02086309671	1.159043	18.838285	0.114152024	0.059678599999999984	0.11148551050000001	-0.0427891506	0.0422485716	0.1280007215	-0.06507338509999999	0.1464226166	-0.025006490699999998	-0.1830137487	-0.087684377	0.1001025211	-0.0830292821	0.1264543312	0.0313642051	-0.0706422456	-0.0505409342	-0.0989286977	0.0546334077	-0.027436587400000004	0.09590865369999999	-0.14842795150000002	-0.09964571609999999	0.1640106667	0.0052845858999999995	-0.1066497662	-0.029937263	0.0343720848	-0.0516211089	-0.039504460400000004	0.0089466594	-0.024175456499999998	-0.0207725575	0.0682790512	0.0662875608	0.0148422522	0.022274822000000003	0.20879721010000002	0.0213501838	0.1018475111	0.07721633259999999	-0.1270712032	-0.024486570699999998	0.07873244830000001	-0.0747876946	-0.0673344952	0.0663116607	-0.047964341900000006	0.1576939567	-0.0529458937	-0.0379755233	-0.0393594134	0.1088062265	0.17866488879999998	-0.0186230244	-0.0280110229	0.022648608100000002	-0.08984816179999999	-0.0172713202	-0.0153870411	0.0280998821	-0.0289240655	-0.0318618185	-0.059782842300000014	0.10300083800000001	-0.1634046843	-0.0091366811	0.0923233333	0.0183408808	-0.0644997188	-0.00477018	0.002818960000000001	7.946535481600003e-06	2.27546172324e-05	0.0544404	0.04888993	0.00296375715216	0.0023902252554049	0.0123167	0.01667571	0.00015170109889	0.0002780793040041	0.000823666	0.0004760360000000001	6.784256795560001e-07	2.266102732960001e-07	-3.64444e-05	9.42496e-05	1.32819429136e-09	8.882987100159997e-09	0.000346575	0.00034506288	1.190683911538944e-07	1.2011423062500002e-07	0.0	0.0
57142.948068237136	-90.5671500748358	8202.408672677831	3265316513.9292464	96740.78610720974	67.18496898410376	4513.820057394984	9358779696.640905	57654.4485601801	-71.45875943137798	5106.354299471552	3324035438.7784534	58595.05565928608	57295.14109518043	1.307332	21.24848	0.08004490500000001	0.0442664	-0.0784355901	-0.0948859002	0.018147347	-0.0216371244	0.0743411144	0.0676265392	-0.1305944947	0.0511380461	0.025409152999999997	0.053137223600000005	0.1268204188	-0.0594116665	-0.0880298474	0.1615222956	-0.0884855992	-0.062135080999999995	0.0200220442	-0.0306276512	0.0978794399	-0.0794053598	0.0005433983	0.051304123	-0.0521702579	-0.1415390105	0.060012723399999995	-0.0136458146	-0.2146712182	-0.0704648233	-0.05037766269999999	-0.0714953539	0.107190114	0.0157088532	-0.09467683539999999	0.1196846157	0.046349492699999995	-0.0838792798	-0.0435689658	0.0520395915	-0.1197330075	0.0659228438	0.08286348860000001	-0.16891158850000002	-0.10165073179999999	-0.0132298019	0.0397899145	-0.026542773500000002	0.09047596349999999	-0.0678883206	0.0354181473	-0.0697395621	0.0080161685	0.08712871330000001	-0.09455877550000001	-0.1631636423	-0.0823087445	-0.1518935481	-0.0152563201	-0.1036549615	-0.121877125	0.0131665479	0.0965677142	0.12378754130000001	0.0052007346000000005	0.05102777730000002	0.0336183309	0.0904527076	0.0127227994	-0.07154294259999999	-0.0172274	-0.01245722	0.00015518233012840006	0.00029678331076	0.0170501	-0.0373903	0.00029070591001	0.00139803453409	0.0187771	0.006460399999999998	0.00035257948440999985	4.173676815999997e-05	0.000611346	-0.00021232	3.737439317160001e-07	4.50797824e-08	-1.81217e-05	1.83227e-05	3.2839601089e-10	3.3572133528999997e-10	0.000102478	-0.00024409700000000006	5.9583345409000015e-08	1.0501740483999998e-08	0.0	0.0
57172.93821568461	29.990147447475465	899.4089439213193	3268744864.21449	96534.26792193351	-206.51818527623251	42649.76084978831	9318864883.22364	57491.566039474455	-162.8825207056434	26530.71555142435	3305280165.671253	58480.835927078704	57070.41617908442	1.237424	20.11223	0.060558925	0.027222000000000003	-0.0867034066	0.10182866210000001	0.0080437579	-0.0899462738	-0.029360045	0.0117612017	-0.0711354105	0.016595453700000002	-0.08351382339999999	-0.0797940253	-0.0069233851	-0.0957256181	0.0253160675	0.049607758700000004	0.060086609400000004	0.0586954425	0.0096541837	0.05644024070000001	0.0356135508	-0.16454358800000002	-0.0071470615	0.1117905846	0.0835272541	0.1266957265	0.16008699999999998	0.0673757959	-0.0362967612	-0.0572253966	0.11045761109999999	0.08767891259999999	0.07888015030000001	0.0063103499	-0.1158045592	0.09019776980000001	0.0324595845	0.0943037467	-0.115669416	-0.0826884048	0.0045066010999999994	0.08609837949999999	-0.0268881159	-0.0381246646	0.0982073351	0.027008509700000002	0.014929174299999999	0.0143633156	0.1931547791	-9.318899999999999e-05	-0.032959479900000005	0.1180659407	0.13793721039999998	-0.07358707889999999	-0.15512550390000002	0.0049098156	0.0500058439	-0.027062500899999998	-0.0917707772	0.0669474823	-0.0447588767	0.108284436	0.0759316958	0.0579492816	0.1005182914	-0.0625238796	-0.0098387126	0.08853310029999999	0.007077163199999998	-0.07823761629999999	-0.00518919	0.01203821	0.0001449185000041	2.69276928561e-05	0.032503	0.0154529	0.0010564450089999998	0.00023879211840999994	0.0109352	-0.007841899999999997	0.00011957859904000003	6.149539560999995e-05	0.00034763	-0.00026371600000000005	1.208466169e-07	6.954612865600003e-08	-0.000258924	-0.0002408023	6.7041637776e-08	5.7985747685290004e-08	0.000102478	0.0	0.0	1.0501740483999998e-08	0.0	0.0
57254.510314522595	81.5720988379835	6654.0073088337485	3278078951.3557744	96672.65145131086	138.3835293773445	19150.001202930376	9345601538.626637	57516.03536131909	24.46932184463367	598.7477115362665	3308094323.684508	58493.93661679496	57444.58334532697	1.252043	20.34985	0.04701276	0.0207351	0.10964523720000001	0.0601412681	-0.011316419599999999	0.0355854642	-0.0974478933	0.0200047952	-0.0477183132	0.0146955669	0.0552522976	-0.0367997512	-0.0986225343	0.0182457027	-0.1327705085	-0.09782885	-0.0105499306	0.0029881733000000003	0.0162407213	0.1578270713	0.09934490119999999	0.0431298189	-0.0359431246	0.0179898213	-0.1822525532	-0.08643769189999999	0.1440365516	0.0806986789	-0.005604216899999999	-0.06916082559999999	-0.12808610380000002	0.0893127718	0.0806991606	-0.0140057364	-0.0296308417	0.0902182701	0.0279070742	0.042052570899999996	-0.07891084599999999	-0.0339967681	0.104964822	-0.018938173200000002	0.1146466108	0.08844915	-0.0205311915	0.0299381606	0.015390903000000001	0.17778568530000002	0.0119943743	-0.10367125869999999	-0.0352514094	-0.16016777470000002	-0.0110385029	0.014464313999999999	-0.1638531705	-0.0794044599	0.0992385653	-0.0357404313	0.14806052990000002	0.0169277854	-0.0903696628	0.067906534	0.0180759549	0.0727832641	0.08539257480000001	-0.038403450299999996	0.006797728	0.08656555070000001	0.0014161995	-0.0845511243	-0.0117845	-0.00659531	4.34981139961e-05	0.00013887444025000002	0.021856	-0.010646999999999995	0.00047768473599999996	0.00011335860899999993	0.0182508	0.007315599999999997	0.00033309170063999983	5.351800335999995e-05	0.000533925	0.000186295	2.85075905625e-07	3.4705827025e-08	-0.000258924	0.0	6.7041637776e-08	0.0	0.00036528	0.000262802	6.906489120400003e-08	1.334294784e-07	0.0	0.0
57236.61170414947	-17.89861037312221	320.360253288838	3276029719.371581	96641.96825257492	-30.683198735932823	941.4586846687494	9339670027.7317	57718.70898076145	202.67361944235745	41076.59601786553	3331449366.4058323	58643.05830890117	56895.45600424796	1.095577	17.806749	0.062406185	0.0291219	0.040856157000000004	-0.0998668367	-0.028325648300000002	0.1048966952	0.0539789547	0.0322435689	-0.0668997316	-0.0228306014	-0.0052381307	0.11938747150000001	-0.09956969019999999	0.0229805229	0.1070728143	0.012849049199999999	-0.098883345	-0.0051405074	-0.0263481437	0.0260622581	-0.0493317305	-0.1531177754	-0.0094228734	0.0385518127	-0.0698599726	-0.012226621100000001	-0.028409425	0.0302046975	0.0783416962	-0.0873707672	-0.0297689719	0.0466517729	0.0022092609	0.0228647209	-0.1425512223	0.029282375099999997	-0.19219076829999998	0.005939519200000001	0.029600983900000002	0.12056172429999999	0.0777063964	-0.0308563909	-0.12299952039999999	-0.0046140794	-0.06892051910000001	0.0346203343	0.0013976085999999998	0.0050531668	0.1351981692	0.089460444	0.0331628568	-0.0295909561	0.018843813799999998	0.0361937207	-0.011068896000000002	0.07193177349999999	0.0574517048	-0.0645595226	0.0779684616	0.0277721269	-0.0577125521	0.043582332300000005	0.1397129781	-0.0540284329	0.0398504737	0.10250907710000001	-0.169921742	0.0845511243	-0.0042478315	-0.0904527076	-0.0136773	-0.0018928	3.58269184e-06	0.00018706853529	0.00621385	-0.01564215	3.86119318225e-05	0.0002446768566225	0.0129757	-0.005275099999999998	0.00016836879049	2.7826680009999977e-05	0.00034763	-0.000186295	1.208466169e-07	3.4705827025e-08	8.39017e-05	0.0003428257	7.03949526289e-09	1.1752946058049002e-07	0.000102478	-0.000262802	6.906489120400003e-08	1.0501740483999998e-08	0.0	0.0
57246.773121505976	10.16141735650308	103.25440269304205	3277193032.825179	96704.06283649344	62.09458391851513	3855.7373520135175	9351675769.08447	57596.0346268646	-122.67435389684395	15048.997104008115	3317303204.7389865	58576.18689730157	57039.76299416954	1.053565	17.123923999999995	0.073801135	0.0404423	-0.048114766399999995	-0.0998815793	-0.0955208035	-0.0545053633	0.06742986570000001	0.08588609230000001	0.0295592713	0.15416223710000002	0.1330299331	-0.0390977498	0.1233958114	-0.10529868199999999	0.07920160059999999	0.09020513640000001	-0.09429208019999999	-0.1833327806	-0.0016130524	-0.0077811829	0.0761732627	-0.1913907132	-0.07596424980000001	0.0563297925	-0.1245039451	-0.0160718048	0.1081648481	-0.0869948127	0.0331020002	-0.045777436500000004	0.0608316206	0.0517305738	0.0245653794	0.0601297511	0.0770239435	0.0463949267	0.06444369059999999	-0.0060969213000000005	-0.0004015496	-0.0383985554	-0.11362725259999999	0.1232024163	-0.0535199221	-0.0722328413	-0.1710739862	-0.16529410519999999	0.0281508725	-0.0497618767	0.2097077371	-0.0234357376	-0.0645948471	-0.09237695480000001	0.0217112396	0.0206975906	-0.1561805326	0.06741916440000001	-0.052899504900000005	-0.0129127551	0.0067514225	0.0973636073	-0.013419231299999999	-0.0396375358	-0.0593420211	0.0207951897	0.0614111725	-0.006749354399999999	0.0361252466	0.082490912	-0.0099026625	-0.0959136145	-0.00188301	0.01179429	0.00013910527660409994	3.5457266601e-06	0.0393811	0.033167249999999995	0.0015508710372099995	0.0011000664725624998	-0.00420779	-0.01718349	1.77054966841e-05	0.0002952723285801	0.00034763	0.0	1.208466169e-07	0.0	-6.30994e-05	-0.00014700110000000002	3.98153428036e-09	2.1609323401210002e-08	0.000188599	8.612100000000002e-05	7.416826641000004e-09	3.5569582801000015e-08	0.0	0.0
57261.12455349497	14.351431988994591	205.96360013473725	3278836385.1308646	96769.95558286515	65.89274637171185	4341.8540244067435	9364424303.509691	57520.673286995545	-75.3613398690577	5679.3315468596265	3308627855.3892827	58500.02761904598	57348.28869568202	1.168199	18.987106	0.053297719999999986	0.0275233	-0.1208378147	0.095605455	-0.0472237078	-0.11153582810000001	-0.0616245491	-0.018282860300000002	-0.048000665	-0.08134581099999999	-0.0881900716	-0.1171921481	0.031119467799999998	0.045931027699999995	0.012210802199999999	-0.0192536209	0.0859180241	0.0164788285	0.011160498	-0.0540766433	0.061297720199999996	-0.0920952268	0.15298962119999998	0.0113071056	0.0620703771	-0.0328099038	0.0471709424	-0.10998572	0.0628828303	-0.09436250310000001	-0.0277776302	-0.031033915	-0.0646796076	-0.0169689391	-0.0573903165	-0.0338563326	-0.1753392034	-0.101600723	0.1500462127	-0.11828874539999999	-0.0314750076	-0.046246609	-0.0074919111	0.0207527938	0.09593697470000001	-0.0076736782	0.0032408712	-0.0695671772	0.0782281312	-0.0279417152	0.1871133537	0.0373970993	0.0084772817	0.0291438784	-0.0595304019	0.0815553695	-0.0637303288	-0.029098728100000002	0.0672222093	-0.0149403075	0.0694807061	-0.0070462469	0.0187721117	-0.050964215	0.015763341200000003	0.20651056629999998	-0.1292695969	0.0803860294	-0.015536046599999999	-0.1009072399	0.00855839	0.0104414	0.00010902283395999999	7.324603939210001e-05	0.0461107	0.006729600000000002	0.00212619665449	4.528751616000003e-05	-0.00252559	0.0016822000000000007	6.378604848099998e-06	2.829796840000002e-06	0.0007594289999999999	0.000411799	5.767324060409999e-07	1.6957841640099994e-07	0.000185803	0.00024890240000000004	3.4522754808999995e-08	6.195240472575999e-08	0.000216788	2.818899999999997e-05	7.946197209999983e-10	4.6997036944e-08	0.0	0.0
57257.51365000791	-3.610903487060568	13.038623992866173	3278422869.380842	96266.32250702249	-503.63307584266295	253646.2750827415	9267204849.026064	57467.682375982884	-52.99091101266095	2808.0366499517513	3302534517.666854	58431.55744045965	57561.97225162996	1.371623	22.293411	0.09858374600000004	0.049094699999999984	0.12243457640000001	0.0354361356	-0.0733821343	0.0522685372	-0.09016489130000001	-0.06610447679999999	-0.0017416403	0.0830663521	-0.0709891992	-0.020325392299999998	-0.1298831583	-0.0703799816	-0.0562801974	0.0377256059	-0.0062674185	-0.0390749223	0.0046466529	0.1825047328	-0.0370007399	-0.0275858421	0.0369590178	-0.2064536351	0.0580433035	-0.05456324110000002	-0.054904775	0.042540212800000005	0.0884790399	0.008100046	-0.12813965730000001	-0.09578071640000001	-0.13751335550000002	0.018631561799999998	-0.11820356039999999	-0.041810650299999995	-0.10969246699999999	0.0485295068	0.06676175849999999	-0.0147129479	0.1328737243	0.0668913934	0.035764838	-0.040853321	-0.0029267412	-0.0098170285	0.0229590475	0.18417679760000005	0.0393125275	0.055475122800000005	0.08224379820000001	0.0589895962	-0.1899686715	0.012929346299999998	0.0801060025	0.015538600500000001	0.0856070431	0.023419016600000002	0.1236124239	-0.0863314993	0.12232301220000001	-0.0309497428	0.1365855561	-0.069848745	0.0449208163	0.005558845600000001	-0.1073907174	0.07823761629999999	-0.0211357831	-0.10540925529999999	-0.00201978	-0.01057817	0.00011189768054890005	4.0795112484e-06	0.08716659999999997	0.04105589999999997	0.007598016155559994	0.0016855869248099974	0.0007120210000000001	0.0032376109999999996	5.069739044410003e-07	1.0482124987321e-05	0.00034763	-0.000411799	1.208466169e-07	1.6957841640099994e-07	5.855270000000001e-05	-0.00012725029999999994	3.4284186772900008e-09	1.6192638850089994e-08	0.00055198	0.00033519199999999994	1.1235367686400001e-07	3.046819204e-07	0.0	0.0
57187.23711157449	-70.27653843341977	4938.791854183925	3270380088.4554424	96264.39270248127	-1.9298045412142528	3.7241455672911528	9266833302.37753	57498.21612204411	30.53374606122816	932.309648531566	3306044857.217293	58435.080104178254	56535.130428541845	1.187114	19.294525	0.07213096399999999	0.0439804	0.008793516500000001	-0.1146225549	-0.049450853899999994	0.038375405099999996	0.0862054188	-0.0055909943999999994	-0.1918971047	0.2329884777	0.0959520257	-0.0271786875	0.1080102976	-0.1849420631	-0.1439771846	0.030937208900000002	-0.17621825929999999	-0.08954340460000003	0.0177167544	0.0393649721	-0.09389542890000001	0.0172563123	0.12914301460000002	0.1502443758	0.122738457	-0.08873242210000001	0.0416449926	0.022630823300000002	0.042509661799999994	0.0493773012	0.049356659000000004	0.019338388	-0.040768422400000004	-0.002456602	0.0479700431	-0.0790335137	-0.010067985699999999	0.06309510900000001	0.0783416417	-0.020933591499999998	-0.09086315060000001	0.2013731902	0.1417986588	-0.0354368879	-0.15691879460000002	0.0282037994	0.048714445099999996	0.0405828823	-0.0429938225	0.0685167923	0.1895108568	0.0858373143	0.1332709252	0.1446344541	-0.0334470029	0.0406843344	0.022394793399999998	0.061843180199999986	-0.0517978992	0.0050336308	0.0383625889	0.0206247383	-0.0815491555	-0.1137093637	0.08005967509999999	0.0343589469	0.0037462044	0.0760468362	-0.0266897442	-0.1093977275	0.00212877	0.00414855	1.72104671025e-05	4.5316617129e-06	0.0451496	-0.04201699999999997	0.00203848638016	0.0017654282889999976	0.00352742	0.002815399	1.24426918564e-05	7.926471529200998e-06	0.000460323	0.00011269300000000005	2.11897264329e-07	1.2699712249000006e-08	0.00015246299999999998	9.391029999999997e-05	2.3244966368999997e-08	8.819144446089993e-09	0.000295583	-0.000256397	6.573942160900001e-08	8.736930988899999e-08	0.0	0.0
57241.658723663175	54.42161208868493	2961.711862331297	3276607493.436325	96714.59227235489	450.19956987361365	202679.6527143868	9353712358.407848	57531.8231590758	33.60703703168838	1129.432938049274	3309910676.007171	58518.386802988825	57379.319358453184	1.213241	19.719183	0.06002293	0.0384193	-0.1202372858	-0.0171730825	-0.07462810660000001	-0.110143434	0.047513440700000006	0.013836051799999999	0.0809728645	0.06286763690000001	-0.0754144587	-0.068084676	0.08590066449999999	0.0098424958	-0.0061650663	0.13715748519999998	-0.0849075465	0.1123029074	-0.0706306307	0.1224377605	-0.007256965600000002	0.0172529649	0.0074701633999999986	-0.0540907339	0.0090127638	0.006963156999999999	0.0322970083	0.09691888039999999	0.1820864364	-0.1283164359	-0.111983637	0.05659792650000001	0.045897925	-0.08712751789999999	0.0561865812	-0.0382052782	0.0133291454	0.0861909186	-0.06289321099999999	-0.072549843	-0.09029906900000001	-0.0100588462	-0.0113795452	-0.1390827869	-0.030258741699999998	0.1351591041	-0.0685565094	0.11836864009999999	0.0319269278	0.0033858517	0.0047179779	0.0458863334	-0.029874078	-0.0291105565	-0.0119388852	0.0735673677	0.1763755916	-0.017576796000000002	0.18703758850000002	0.0540334966	-0.0447601584	0.0947588872	-0.0733484925	0.0419687316	-0.0343438539	-0.1635847491	-0.0136632525	0.0738148754	-0.0321859012	-0.11285322490000001	0.00514416	0.00301539	9.0925768521e-06	2.64623821056e-05	0.0127249	-0.0324247	0.00016192308000999994	0.00105136117009	0.00441194	0.0008845199999999998	1.9465214563599995e-05	7.823756303999995e-07	0.000103076	-0.000357247	1.0624661776e-08	1.2762541900899998e-07	8.59306e-05	-6.653239999999998e-05	7.38406801636e-09	4.426560249759997e-09	0.000245396	-5.0186999999999986e-05	2.518734968999999e-09	6.021919681599999e-08	0.0	0.0
57305.65081863978	63.992094976601955	4094.9882194944453	3283937615.747869	96179.73339477996	-534.8588775749231	286074.0189207066	9250541115.890951	57427.683664214266	-104.1394948615343	10845.034390015537	3297938851.037062	58417.15471459538	57382.372041616036	1.337066	21.731745	0.084005905	0.0428592	0.026715692599999997	0.1482493144	-0.1055036255	-0.0513244654	-0.138569015	-0.0082644042	-0.0319332466	0.12336478960000001	0.035451255699999996	-0.11805217779999999	-0.0413964206	-0.11423241640000001	-0.0763709082	-0.0076159568	0.0630554953	-0.0623638269	-0.018549501200000002	0.0117100458	-0.1151641068	-0.0394006235	-0.06564309809999999	-0.0473742779	0.0139233126	-0.1155924331	-0.0392648553	-0.0864861157	0.0590651485	-0.10567865859999999	0.0124438136	0.1018992484	0.21780586670000002	-0.005859175	-0.08182000910000001	0.041209532	-0.0295273264	0.0777289702	-0.0207671213	-0.11557217939999999	0.0552544237	0.11709113460000001	0.07648280519999999	0.008023469200000001	0.043824225999999994	-0.0775628654	0.0017254782999999998	0.0091814071	0.0185680036	0.12610414150000002	-0.0339238121	0.0380109847	-0.0704073771	0.0955082045	0.0017829238000000001	0.030150791	-0.047971803099999995	-0.0805847383	0.0587465334	0.1270173655	-0.2331907188	0.0486281855	0.042539876799999994	0.09552664550000001	-0.0004185169	-0.0336320747	-0.0468850574	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00747953	0.00233537	5.453953036899999e-06	5.59433690209e-05	0.0441254	0.031400500000000005	0.00194705092516	0.0009859914002500003	-0.00410398	-0.00851592	1.68426518404e-05	7.25208934464e-05	0.000468724	0.00036564800000000005	2.19702188176e-07	1.33698459904e-07	-7.691969999999998e-05	-0.00016285029999999994	5.9166402480899966e-09	2.6520220210089988e-08	0.00055198	0.000306584	9.3993749056e-08	3.046819204e-07	0.0	0.0
