global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
60605.003700626825	6.192405764450086	3672966473.5529904	38.345889151594655	87847.03669381651	385.2084441489569	148385.54544366006	7717101855.884746	60491.52396233706	42.2152853572843	1782.1303177969423	3659224471.2859983	60730.30739765018	48070.456737135166	1.143644	22.045977	0.052466224999999984	0.0272801	-0.0511079666	-0.009770171999999999	-0.0895771196	-0.11122717300000001	0.0175676315	-0.0200216603	-0.050999908899999995	0.0474306763	-0.0231821665	0.08813662	-0.120614389	0.0079612763	0.09530592630000001	0.06149104480000001	-0.0059645252	0.0225607952	-0.0637530142	-0.005205326	0.0543291156	-0.0430298999	0.0834397996	-0.016525728899999998	-0.054430450400000004	0.017290924699999998	-0.0586291944	-0.021704362	-0.0387547145	-0.09950502580000001	-0.08435894109999999	-0.0635112363	-0.0027030190999999997	-0.0222939794	0.09438748779999999	-0.0091771539	-0.06766327379999999	0.042517243200000006	0.0038920925	-0.0277809842	0.041919561200000004	-0.0033424264	-0.1089183676	0.0593068164	-0.0202916813	0.031360574100000004	-0.051605529000000004	0.0657383167	0.015756208799999998	0.06306658	-0.0318369373	0.0945247849	0.06321577169999999	-0.0027680715999999998	0.017173328	-0.0602486895	-0.008628717	0.0548221033	-0.05195204	0.042431069	0.057100024900000004	-0.0630231854	0.0018976469	-0.0026135889000000003	-0.0476246387	0.0165264564	0.1412849333	-0.0006894677	-0.0488024424	0.0137553603	-0.0543653521	-0.090385326	-0.0412592661	0.0404334991	-0.042248737300000005	-0.0263950967	0.0303290915	-0.0226536495	-0.0053112464000000005	0.10588856890000001	-0.0596040949	0.0376029312	0.026787481600000003	-0.033097802	-0.014671529499999999	-0.0794542015	-0.051030657699999996	-0.048120226399999994	0.08363613519999999	0.0619657467	0.029908406600000007	-0.0071623028	-0.043032437699999995	-0.0716892996	0.00710347	0.01002083	5.04592860409e-05	0.0001004170338889	-0.0375344	0.020795400000000002	0.0014088311833600005	0.00043244866116	0.0398287	-0.007915200000000004	0.0015863253436899994	6.265039104000007e-05	-0.000593175	0.00016380600000000004	3.518565806250001e-07	2.683240563600002e-08	7.69421e-05	-0.0001108899	5.9200867524099996e-09	1.229656992201e-08	0.000193032	0.0	3.7261353024000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60412.303996270115	-192.69970435670987	3649646474.137754	37133.17605916338	87315.50565159574	-531.5310422207695	282525.24884429737	7623997527.193849	60451.605405430106	-39.91855690695229	1593.4911855335886	3654396596.093826	60705.386484703035	48649.063292982275	1.047772	20.197851	0.104880535	0.0609857	0.0293904847	0.0015840145	-0.057603582699999996	0.022227286000000002	-0.10854771460000001	-0.0387315543	0.0188149848	-0.056739202	-0.0508082812	-0.0044086657	-0.016566905	-0.0330139132	-0.0050945428	0.019802568200000002	-0.043475265199999995	0.1000597465	-0.025077709	-0.0709091674	0.0141729044	0.005843192	0.0701544661	0.0629393456	-0.027061159100000003	0.0371541723	-0.0493631643	-0.09306106300000001	-0.0060836082999999996	-0.0020639278	0.0048153632	0.046803661600000004	0.023059830099999998	-0.0771316458	0.0483308312	0.045595494699999996	-0.0820499962	-0.0309083431	-0.0199416635	0.11197077529999999	0.0453339959	0.0193309326	0.0153334995	0.06510717070000001	0.0124041177	-0.0690606292	-0.08644029630000001	-0.036206834300000004	0.0129810158	-0.061037979299999996	0.1796298751	-0.004431911	0.0249037867	0.015797861	0.1126938308	-0.029174254700000006	-0.0706470203	-0.0020399561	0.0066876547	-0.015991345900000002	0.0933041907	-0.053325480300000005	0.0292593374	-0.0789775564	-0.009891495	-0.0022807417	-0.0076220889	-0.0114019269	-0.0523649107	-0.0179611299	-0.0662503201	-0.0731184335	0.0435453143	0.0771840953	0.0350833332	0.0701285522	-0.0956076988	0.0234521587	0.042223997699999995	0.0070356084	-0.0451185909	0.0241645188	-0.043386104	-0.0591712959	0.0443167493	0.021977389	0.021332159500000003	0.18696791010000002	0.0831501106	0.060189762699999996	0.026499244300000002	-0.0119153566	-0.048205778899999996	-0.0759024438	-0.00192138	-0.00902485	3.6917011044e-06	8.144791752249999e-05	-0.08547309999999997	-0.047938699999999966	0.007305650823609996	0.002298118957689997	0.0109192	-0.028909499999999994	0.00011922892864	0.0008357591902499997	-0.000217497	0.0003756780000000001	4.7304945008999994e-08	1.4113395968400005e-07	7.24704e-05	-4.4717e-06	5.25195887616e-09	1.9996100889999997e-11	0.000193032	0.0	3.7261353024000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60420.57135392497	8.267357654855005	3650645442.734739	68.34920259328965	87351.55499916889	36.049347573149134	1299.5554604497133	7630294160.772826	60428.434148288674	-23.171257141431852	536.9071575143566	3651595653.614061	60661.225381225275	48142.813517999435	0.975977	18.813858	0.16301648049999998	0.09590820000000004	0.030726800099999996	-0.0383369646	0.0234253956	0.0183531099	0.014031710900000001	-0.09069460289999999	0.068762058	0.0136244499	0.0134406507	-0.023248137599999996	-0.0250317261	-0.0748761701	0.0175793206	0.022579838799999998	0.0126687499	-0.004802773	0.053475176799999996	-0.06793535	0.018826001499999998	-0.021918112599999998	0.08603707779999999	-0.08633877289999999	0.005289396500000001	-0.0179143166	0.0228058566	0.1050716828	-0.0605579443	0.064024337	-0.017008235400000002	0.026310415499999996	0.0088519346	0.0604310147	-0.0090228922	-0.0388303334	-0.0163965005	0.0670117561	0.0616528492	-0.004727803300000001	-0.0867719205	-0.015022003	0.0851304275	-0.0031765128999999997	0.015287101200000004	-0.0463310885	0.023948240099999997	-0.007914865200000001	-0.0317246561	-0.1500737866	-0.0021228823	0.0169714499	0.0197246398	-0.0028435831	-0.025105129	0.061588632000000004	-0.06495522620000001	0.0080185806	-0.059249792999999995	0.1206978009	0.0278199928	0.022608937599999997	-0.0026486862	0.09805180990000001	-0.0145595942	0.06397361160000001	-0.0308762999	0.0511396899	0.0119513973	-0.0117233826	0.07466986	0.018169002099999998	-0.034657606699999996	0.028115059100000003	-0.0305440583	0.045811862300000006	0.0625360465	0.0382650292	-0.023549697400000003	-0.0753456678	0.0027387019	-0.0708987537	-0.0777143378	0.0388042965	-0.0493210501	-0.0069320327	0.1556924591	0.0363050754	0.0826498387	0.058372527599999995	0.0230492221	-0.016635751299999998	-0.05317269559999999	-0.0796476241	-0.00507302	-0.00315164	2.5735531920400006e-05	9.9328346896e-06	-0.00345911	0.08201398999999998	1.19654419921e-05	0.006726294555720096	0.0428243	0.031905100000000006	0.0018339206704900005	0.0010179354060100003	-0.000848777	-0.00063128	7.20422395729e-07	3.985144384e-07	7.488389999999999e-06	-6.498201000000001e-05	5.6075984792099996e-11	4.2226616236401e-09	-2.9621e-05	-0.00022265299999999998	8.77403641e-10	4.9574358408999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60320.47560593827	-100.09574798669928	3638559777.326594	10019.158765016811	87478.71303607048	127.15803690158646	16169.166348665225	7652525234.4471655	60417.81794812207	-10.616200166601631	112.70370597735248	3650312725.612422	60665.48317132994	47703.5055722066	0.844447	16.278372	0.1883854995	0.10911099999999999	0.0935333668	0.0258753111	0.0240724858	0.0325339458	-0.006086210999999999	-0.0194327942	-0.0415488469	-0.0314926608	-0.0252608007	-0.022557963700000003	-0.026719268900000002	0.0157978441	-0.0351137999	-0.0072189878	0.0207744722	0.037983333	0.0400165669	0.0290117343	0.065396261	-0.0187321663	0.11729587130000001	0.052330284000000005	-0.0045273688	-0.0575596174	0.009775384	-0.004256029099999999	-0.007921955500000001	0.06680763990000001	0.0252783086	0.0502149569	0.0082692535	-0.1073125343	0.0931596117	0.0864361293	0.06367442059999999	-0.053532239100000004	0.06217414280000001	-0.031079859799999998	-0.09257904369999999	-0.0681477436	-0.0232838372	-0.0045739199	0.034328098700000004	-0.0228821833	-0.024333611499999998	-0.11364785449999999	-0.024333221000000002	-0.0007033324	0.0552295282	-0.0352004364	-0.0045646454	0.042478100199999994	0.0295523908	0.0470933847	0.022166007	0.0641960949	-0.0224805376	0.0125692003	0.130585525	0.0160210439	-0.0478736225	0.0142998114	0.023695209300000002	0.0209439765	-0.0960874442	0.0357884426	-0.025547436	-0.023117866400000003	-0.1213594788	-0.0713490553	0.0302351352	-0.0875873626	0.029892355099999997	-0.0271835621	0.060342245999999995	0.1013981142	-0.0038137039	0.003278589	0.0331699446	-0.0422044087	-0.021803314	-0.037136178	0.0460337429	0.1107373659	-0.0012374006	0.048667368200000005	0.0821354052	0.0565152869	0.019563659599999998	-0.0213105486	-0.0579119187	-0.08290175030000001	-0.00803323	-0.0029602100000000004	6.453278423290001e-05	8.762843244100002e-06	-0.0888633	-0.08540419	0.00789668608689	0.0072938756695561015	0.00501915	-0.03780515	2.51918667225e-05	0.0014292293665225002	0.000158553	0.00100733	2.5139053809e-08	1.0147137289e-06	-0.00018433	-0.00019181839	3.39775489e-08	3.67942947421921e-08	-7.479159999999997e-05	-4.517059999999997e-05	5.593783430559996e-09	2.040383104359997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60521.19487601862	200.71927008034984	3662815029.2210226	40288.22538158841	87971.02173371008	492.30869763960067	242367.8537715998	7738900664.87289	60488.09384236871	70.27589424663893	4938.701312164778	3658809496.6832037	60730.04798877332	48108.828803316464	1.047648	20.195463	0.174440415	0.0904451	-0.0592789645	-0.0391315041	0.0499513322	0.0606920609	0.036078534	0.0273061848	0.053328166100000005	0.0821675312	0.015238611200000004	0.0010085295	0.015923801100000003	-0.0476215523	0.011234721299999998	-0.049743826399999996	0.078561174	-0.04563485230000002	-0.0284423575	0.0204541078	-0.0060811921	-0.024519825800000002	0.0317867436	-0.0024116456	0.0449067303	-0.0008609042999999999	0.0835179223	0.0324947192	-0.009790611	-0.0103040389	0.015805643600000002	0.0340304875	0.08952951630000001	0.0290705632	-0.016757927	0.0309293019	-0.0221538881	0.05083165059999999	-0.0044367254	0.021688549100000003	-0.0713787817	-0.0412464593	-0.0352910776	-0.0678654551	0.028448894300000006	0.0123079597	-0.0605993455	-0.06590957019999999	0.018099253200000002	-0.0646038035	-0.0894448117	0.0128625045	-0.0522280054	0.0373396899	-0.0804833843	-0.0352891266	0.0245658457	-0.0054502424	-0.0329104867	0.021615710099999998	0.0280702354	0.0529552097	0.0327110105	0.042950265999999994	0.0617510457	0.0184605172	-0.013885808000000001	-0.0383986712	-0.0009232417	-0.1017664126	0.018176043500000003	0.0259206362	-0.0117235693	0.0192204339	-0.0438193667	0.0202851783	-0.0126877529	0.0476836854	-0.0100640415	0.0294750652	0.0978091331	-0.0337765135	0.0036502288	-0.0333767831	-0.055951509100000005	0.0838944242	0.0536895073	-0.0492876362	0.0816068982	0.0546193134	0.0160479313	-0.0259269352	-0.062403154	-0.0856447597	-0.00206427	0.005968960000000001	4.2612106329e-06	3.562848348160001e-05	-0.0339305	0.0549328	0.0011512788302500002	0.0030176125158400003	0.0543165	0.04929735	0.00295028217225	0.0024302287170224995	-0.000635566	-0.0007941189999999999	4.03944140356e-07	6.306249861609997e-07	0.000196835	0.000381165	3.8744017225e-08	1.45286757225e-07	3.47505e-05	0.00010954209999999997	1.2075972502499998e-09	1.1999471672409991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60427.20387024675	-93.99100577187346	3651446967.576364	8834.30916600835	88345.14282746008	374.12109375	139966.59278869632	7804864261.20432	60514.7678160642	26.673973695491444	711.5008727077693	3662037123.83216	60778.18634837543	47580.90965779484	1.093584	21.080973	0.1119456605	0.06988689999999999	0.1076750556	0.0290786591	-0.003621513	-0.021430418	0.046716892	-0.0022651469	-0.1383821085	0.0272165387	-0.0703678888	0.0409354523	0.07455360330000001	0.026194248399999998	-0.013218808700000001	-0.055989820700000005	0.0263619648	0.0937204326	0.06262918349999999	-0.0054479215	0.0567642887	0.0210673973	-0.01310475	0.0596521292	-0.027701446299999998	-0.045558815700000005	0.0200264492	0.0377528083	-0.0005534376	0.021511618700000002	-0.0643035416	0.025332010800000002	0.0058588331	-0.0346252929	-0.09420202220000001	0.012823284499999999	0.1215944174	0.0698682716	-0.016398983500000002	-0.0727890615	0.021194855800000002	0.0375973743	-0.1580156182	0.028263945	0.0666352891	-0.0040525473	-0.0147510939	-0.0165640139	0.0148584228	0.08905013	0.024982255499999998	-0.0120784401	-0.051769050899999995	0.0859454853	0.0824012544	0.0654662164	-0.006374600699999999	0.0461850612	0.0393319584	-0.0494227316	0.0291566899	-0.0083409873	-0.039390327	0.046964419400000006	0.014143648799999999	0.0136965161	-0.0049756717	0.0453877304	-0.043822029500000005	-0.0242204294	0.021580782000000003	0.0887295238	0.079544621	-0.12116677279999999	-0.0618553126	-0.022996359100000002	0.053038596699999996	-0.0696340958	-0.0567006912	0.1287800609	-0.027665763399999998	0.036189642599999995	-0.0230018333	-0.0620012655	0.0382130121	0.013880944199999998	-0.0947954705	-0.011385584099999999	0.0810644083	0.0526859066	0.012507458400000001	-0.0304722578	-0.0666271694	-0.0878597406	0.000333775	0.002398045	1.1140575062500002e-07	5.750619822025002e-06	-0.0243914	0.009539100000000002	0.0005949403939600001	9.099442881000003e-05	0.00694659	-0.04736991	4.82551126281e-05	0.0022439083734080998	0.000158676	0.0007942419999999999	2.5178072976e-08	6.308203545639997e-07	7.488389999999999e-06	-0.00018934661	5.6075984792099996e-11	3.58521387184921e-08	-3.4433e-05	-6.91835e-05	1.185631489e-09	4.78635667225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60567.50374961622	140.29987936947143	3668422510.459775	19684.056151088243	87335.25529837099	-1009.8875290890863	1019872.8214096605	7627446818.031637	60618.550770152695	103.78295408849226	10770.901559334092	3674608697.47358	60845.38707265928	48787.89773948537	1.036704	19.984501	0.1381273355	0.0714564	-0.0064408939	-0.062428628	0.009802855400000001	0.09888899890000001	0.011048605	-0.0419265044	0.07189025190000001	-0.0087098132	0.040177356000000004	0.0083510981	0.021344953	-0.10545541	0.0179656351	-0.1502823278	-0.0198032858	0.002017063	0.00020873580000000001	0.049099400099999996	0.0126463546	0.0029149135999999997	0.0808352681	-0.0317693968	-0.08768809550000001	0.029081244300000007	0.0597991634	-0.0151122521	-0.0365755226	0.05697206780000001	-0.0530968976	-0.048073753600000005	0.0022535765	0.0049390929	-0.0510575566	-0.0256855927	0.021732648599999998	0.0439748717	0.011495851999999999	-0.033209254199999996	0.00856544	0.052100208499999995	-0.04892890900000001	-0.0998981431	-0.0049173743	0.0465059748	0.0749183843	-0.0439306191	0.0934594081	-0.0789535418	0.0620996525	0.0191488451	-0.1502700167	-0.0247981089	0.0091851346	0.0007925716	0.0484332652	0.0160423494	-0.0220794752	0.0719136142	0.0468085484	-0.09065166039999999	0.0127791524	0.0157666239	0.0631149886	0.0116743702	0.0357306681	0.0832293944	0.024319787000000002	-0.015431209599999999	0.0320094148	0.0342780041	0.0276990531	-0.0078636981	-0.021554305299999996	0.0120387658	0.04338906360000001	-0.070202504	-0.0547406332	0.0369022533	0.0731008773	-0.0160337622	0.045374486299999996	0.06979684280000001	-0.0491770947	0.0623771854	0.0071563597999999996	0.09794113410000001	0.0805080284	0.050716391500000006	0.0089476998	-0.034934058	-0.0705658771	-0.089533037	-0.00282247	-0.003156245	7.966336900900001e-06	9.961882500025003e-06	-0.0419995	-0.017608099999999998	0.0017639580002500005	0.00031004518561000003	0.0520434	0.04509681	0.00270851548356	0.0020337222721760998	-0.000438392	-0.0005970680000000001	1.9218754566400002e-07	3.5649019662399997e-07	0.000628279	0.0006207906099999999	3.9473450184099997e-07	3.8538098146417213e-07	0.000193032	0.000227465	3.7261353024000006e-08	5.1740326225000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60384.674940393925	-182.82880922229373	3646308967.657038	33426.37348164189	87958.16140292553	622.9061045545386	388012.0150913098	7736638157.383099	60545.352743057	-73.19802709569194	5357.951170701652	3665739738.7812	60806.206646744286	47507.378466676935	1.05701	20.375929	0.07632733510000002	0.0481783	0.0827697025	0.0265411945	0.0157421731	-0.05090160480000002	0.0249079539	-0.0613648591	-0.0653937036	0.0063018747	-0.0836825787	-0.0005117428	-0.024821432799999998	0.0286005394	0.0658900863	-0.0044614341	0.0137551236	0.055345335	0.0908246861	-0.06793235339999999	0.0766850995	0.020101688200000002	-0.0156507062	0.0777424228	-0.0554457076	-0.05758726030000001	-0.024261447400000004	0.093550378	-0.0443763303	0.027705678100000002	-0.0712961678	-0.023195942799999997	0.0105385632	0.1165729086	-0.0367015174	-0.050029854299999996	0.0935494282	0.0036411020000000002	0.079698748	-0.0007167242	0.0127422997	-0.0627613929	0.0223042973	0.0754536463	0.022120890299999998	0.1109344864	-0.0630334442	-0.10154232699999999	0.043200956500000005	0.0404685436	-0.0383260725	0.06655176230000001	-0.00041652029999999997	0.057904831	0.053061084800000005	0.09429752289999999	-0.0699188603	0.054033526799999995	0.0507409741	-0.0778436464	0.038902920099999995	-0.039450873500000004	-0.0486433218	0.08820929720000001	-0.03836533	0.0658740196	0.0484937183	0.0652446376	0.0105380005	-0.017243144	0.10924013099999999	0.0709817933	-0.0632096707	-0.0623538252	0.0269612632	0.0014746262	0.0772371856	0.0358103357	0.0740018097	0.0012760983	-0.09165296560000001	-0.0246383858	0.07944988900000001	-0.032410035499999996	-0.0733044756	0.11752180460000004	-0.036776549	-0.060267091399999986	0.0799378539	0.0487121179	0.0053741445	-0.0393001065	-0.07420241080000001	-0.0906543325	-0.0177057	-0.01488323	0.00031349181249000003	0.00022151053523290006	3.08051e-05	0.042030305100000005	9.4895418601e-10	0.0017665465467990864	0.0549547	0.0029113000000000056	0.0030200190520900004	8.475667690000033e-06	-0.000108342	0.00033004999999999986	1.1737988964000005e-08	1.0893300249999996e-07	0.000628279	0.0	3.9473450184099997e-07	0.0	0.000193032	0.0	3.7261353024000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60355.15816393912	-29.516776454802308	3642745116.9941072	871.240092282772	86840.43448720081	-1117.726915724721	1249313.4581354978	7541261061.925816	60425.94883360838	-119.40390944862156	14257.29359161462	3651295292.441858	60652.13576994509	48509.140094207374	1.008022	19.431601	0.1014259451	0.0501583	0.0649840284	-0.038757125499999996	0.0199050171	0.08554892619999999	-0.0524599	-0.0433869825	0.050677899500000005	-0.0899255699	0.059410431	-0.0259679829	0.0731393392	-0.0874519719	-0.05658403820000001	-0.055032999699999995	-0.0298419873	0.06390619809999999	-0.0105181323	-0.0406350058	0.028138626099999998	-0.047427279800000006	-0.0421922308	-0.0373752673	-0.0118989905	-0.077859197	-0.051181961100000006	-0.10420206259999999	-0.0830178321	-0.0059698805	-0.0141363161	0.0107646326	-0.0159714149	-0.0889191343	0.09005264449999999	0.0413105927	-0.0246553904	-0.0195086222	0.030756544	-0.07085749	0.0830579185	0.0629227466	0.0315751906	0.0154535521	-0.08708728800000001	-0.06349218150000001	-0.0933256507	0.0616183395	-0.0191604419	-0.1506758698	0.0171520372	-0.056985734800000014	-0.05506931809999999	-0.005842744300000001	0.0624740567	-0.0061455286	-0.0460482396	0.0303860008	-0.06342153639999999	0.014271573300000001	-0.0523909463	-0.0076284195999999985	-0.0804700302	-0.09261229550000001	-0.008080519100000001	0.08747345710000001	0.015510881899999999	0.0014142914000000002	-0.0524805579	0.0033057745	-0.11086366130000001	-0.0936556942	0.0051515551	0.022882214100000003	0.022481389900000003	-0.0046916602	0.042710884500000004	-0.0754762767	0.020539556599999998	-0.07133590570000001	-0.0011410324	0.136669409	-0.0204782753	-0.0342645651	-0.0875821852	-0.0657705836	0.11884125429999999	0.0596627345	0.07935398240000001	0.0466744595	0.0017923027	-0.0435584361	-0.0775211985	-0.09121671390000001	-0.00645586	0.01124984	4.16781283396e-05	0.0001265589000256	-0.042866	-0.0428968051	0.0018374939559999998	0.0018401358877873863	0.049617900000000006	-0.005336799999999996	0.002461936000410001	2.8481434239999956e-05	-0.000371588	-0.000263246	1.3807764174400001e-07	6.929845651599997e-08	0.000827534	0.000199255	6.848125211560001e-07	3.970255502499999e-08	-0.000183317	-0.000376349	3.3605122488999997e-08	1.41638569801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60251.207752923576	-103.9504110155467	3630208035.685958	10805.687950301093	87267.69105302526	427.25656582445663	182548.17304010823	7615649901.726266	60308.194328756894	-117.75450485148758	13866.123412819012	3637078303.1951046	60543.29412636768	47319.57362715542	0.949333	18.300245	0.15786070000000002	0.0994582	0.0420842277	0.016947204	0.06436078440000001	-0.0309053217	0.0377182603	-0.10019739130000001	0.0186155296	0.0344432693	0.0434101271	-0.0472121054	-0.0714047114	-0.0537050732	0.0123564256	0.07628992009999999	0.0188985278	-0.0949409702	0.0663889085	-0.0546643429	0.0236592559	-0.1112993149	-0.0044286602	-0.0585301161	0.0231585453	-0.08656051070000001	0.0162267994	-0.010648531599999999	-0.0788457085	0.0526179377	-0.0140017435	0.0352119231	-0.0748013451	0.105634862	0.034452939	-0.0091876487	-0.0376886538	0.041315215499999995	-0.051861624800000006	-0.0662659419	0.08405475189999999	-0.0543038139	0.11059914050000001	0.013268004299999999	-0.041223544	-0.0072235272	0.0074541676000000005	0.202715719	-0.035569293599999996	-0.0612255904	-0.0311043032	0.011890182	0.07101441110000001	-0.0326549256	-0.10554195890000001	0.0757510631	-0.0563498153	0.0174909293	-0.11977278599999999	0.0169865877	-0.0287095044	0.0441809119	-0.0689264927	-0.0053235461	0.0162766692	0.08913409900000001	-0.0259689711	0.048925774299999995	-0.0117545722	0.0402358628	0.0132047802	0.039485593900000004	-0.1079672317	0.027314457400000002	-0.0612214446	-0.0082191445	-0.012422501599999998	-0.0905000052	0.09027525550000001	-0.0946496332	-0.033658215	-0.0378494404	0.0136229817	0.025126299700000004	-0.031802598	-0.2131410467000001	0.0638256701	-0.0278824696	0.07875651410000001	0.044604812699999996	-0.0017923027	-0.047697375	-0.0805080284	-0.09121671390000001	-0.0106315	-0.00417564	0.00011302879225	1.7435969409600002e-05	0.0482855	0.0911515	0.0023314895102499998	0.008308595952250001	0.0870682	0.037450299999999985	0.0075808714512400005	0.0014025249700899995	-0.000518496	-0.00014690799999999998	2.6883810201600004e-07	2.1581960464000004e-08	0.000628279	-0.000199255	3.9473450184099997e-07	3.970255502499999e-08	-2.78148e-05	0.0001555022	7.7366309904e-10	2.418093420484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60199.414336942275	-51.79341598130122	3623969486.510851	2682.5579390121093	86569.18781166889	-698.5032413563748	487906.7781853622	7494224278.372002	60229.99918141084	-78.19514734605036	6114.481068470527	3627652801.3927507	60459.8660507005	47839.64618692856	0.911143	17.564072	0.13592620000000002	0.0905707	0.0813943983	-0.0050792616	0.0521240857	0.0690985225	-0.0280274615	-0.0078489341	0.0012068596	-0.062362710099999996	0.0431349371	-0.09485836	0.0142209378	-0.0261036772	-0.10401410130000001	0.0231401037	0.0318503596	0.016874848600000002	-0.0133965022	0.0323464213	0.022248083199999998	-0.0970224451	-0.0501025655	-0.0784223602	0.0244472752	0.0297311645	-0.04240847019999999	-0.0687895637	-0.0153415694	0.1602298444	-0.0096773931	0.061495318300000004	0.0056426517	-0.0749912222	0.0364101279	0.0156338986	-0.0236692977	-0.0867879473	-0.0109966757	-0.041307101400000004	0.050707283	-0.0668449537	0.045378040099999996	-0.09333883650000001	0.001688581	0.0368391089	-0.0863130036	-0.0255269098	-0.0154804092	-0.0049363173	0.08939921890000001	-0.1053113562	0.0227712525	0.0257106175	-0.0050693967	-0.011770891200000001	0.0285483921	0.035750158399999996	-0.10272857199999999	0.0192199125	-0.08654473630000001	0.010572468100000001	0.010735703999999999	-0.0661352005	-0.044031378499999996	0.006183275699999999	-0.10847473099999999	0.1161683824	-0.028087565800000002	-0.0324339092	-0.0732552959	-0.055699991399999996	0.04317901440000002	0.0391389454	0.0549087364	-0.038255367900000004	-0.006637119300000001	-0.026149142599999998	0.0860762029	-0.057194877400000003	0.0731382074	-0.0016434165	0.0697318052	-0.0642340835	-0.0345473159	0.043895135	-0.0189767179	0.0715638829	0.0781455512	0.042504596	-0.0053741445	-0.0517055788	-0.0831501106	-0.0906543325	-0.00155176	0.00907974	2.4079590976e-06	8.244167846760002e-05	-0.034735300000000004	-0.0830208	0.0012065410660900002	0.006892453232640001	0.0521159	-0.034952300000000006	0.0027160670328099995	0.00122166327529	-0.000453249	6.5247e-05	2.05434656001e-07	4.257171008999999e-09	0.000628279	0.0	3.9473450184099997e-07	0.0	-0.000140035	-0.00011222020000000001	1.9609801225e-08	1.2593373288039998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
