global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
24551.578539084327	-6.4750721613563655	41.926559494772185	602780008.7608262	43736.789985236224	-47.41742279774189	2248.4119847798124	1912906798.21266	24302.231064104515	26.6607253455295	710.794275949759	590598434.6931263	24723.95720694406	23890.35665169287	0.863332	14.101647	0.078554	0.0371752	-0.0372598195	0.0666944409	0.021441728700000003	-0.052793146299999996	0.0420463445	0.052621604	0.0142982967	-0.0529895663	0.0369492008	0.022348936	0.0469145272	0.0249582744	0.2098864367	-0.1245507842	-0.022642782200000003	-0.1553429399	-0.1136764656	-0.0405911138	-0.0327258971	-0.0525677711	0.0132405157	0.0787856098	-0.0135896467	0.0423030356	-0.0108775502	-0.052265247800000005	-0.209423981	0.027730737999999998	0.06348333610000001	-0.057711863899999986	0.09315268939999999	0.0340947714	0.1074334331	-0.0017434713	-0.180566814	0.0109164368	-0.038622228599999996	0.049256435599999995	-0.1281434342	0.0699834865	0.030612252000000006	-0.1027230267	-0.10886304880000001	0.181358847	0.0467287444	-0.0736020112	0.1081750038	-0.0292717594	0.1327049683	-0.0578472252	0.0369763689	0.0824607902	0.0648073921	-0.0317749825	0.014089638400000003	0.0553144195	0.1379030097	0.08554911720000001	-0.012770275	0.028306606	0.10593949359999999	-0.0630357885	-0.1546618472	-0.0739873228	0.0112990375	0.0689335948	-0.047719616900000005	-0.10740013400000001	0.11663590550000001	0.0908478393	-0.013398353899999998	0.05300032	-0.04378039809999999	0.0514433133	-0.1420172647	0.008832568	-0.0093568985	-0.1220967608	0.0472921595	0.1686685773	-0.050759306500000004	0.08530126310000001	-0.08733447679999999	0.018385189399999998	0.0060616048	0.09755101710000001	-0.0889668736	0.0928340066	0.0365945033	-0.16492118109999998	-0.0017982969	-0.19891153329999997	0.053742380199999995	0.0251830054	-0.0692416357	0.043052329900000005	-0.042437490999999994	-0.0458193142	-0.0980147904	0.09069388519999999	0.0515853288	-0.0113053801	0.042091063899999996	-0.1449448603	-0.0388992847	0.057422397699999995	-0.0309390964	0.1081265492	0.0703923703	0.0169396104	0.000752005	-0.012852495	0.00016518662772502495	5.655115200250001e-07	0.00328416	0.021277560000000004	1.07857069056e-05	0.00045273455955360017	-0.00613286	0.02008934	3.76119717796e-05	0.00040358158163559984	3.57248e-05	0.0003400428	1.2762613350400001e-09	1.1562910583183999e-07	-0.000188271	0.0	3.544596944099999e-08	0.0	-9.18665e-05	-0.0001466493	2.150601719049e-08	8.43945382225e-09
24582.47426790888	30.89572882455468	954.546059600419	604298041.1324023	43813.5246831939	76.73469795767595	5888.213870655761	1919624945.1648407	24296.582285690485	-5.648778414029947	31.9086975708107	590323910.7653286	24725.13325892857	24151.43431594315	0.953998	15.582577	0.08988936700000001	0.050755	-0.0363930975	0.0362153791	-0.0204357201	-0.0028221839	-0.015907969299999998	0.032863335	0.030876479900000007	-0.00024874310000000003	0.0271966577	0.09639504089999999	-0.023582237599999997	0.0782514465	0.21437616269999998	-0.0795184967	0.046865684500000004	-0.09742801849999999	-0.1135539085	-0.118441005	0.0428775187	-0.0728255176	-0.0777677371	0.18687440019999998	0.0627393438	-0.0178605601	0.0676595916	0.0058528637	-0.0370999582	-0.034773091299999996	-0.0184392416	0.029079519900000007	0.19656421579999997	-0.09918114060000001	-0.122166694	-0.058070409	-0.124367575	-0.052376328300000004	-0.0098155495	-0.0795091468	-0.0015803141	-0.1701541488	-0.064985055	0.0957685145	0.063278335	-0.0009915516	-0.09080958289999999	0.0200223475	-0.23338306039999998	-0.0356073102	0.10810946560000001	-0.0196909987	-0.0298322834	0.0563824308	-0.011160452900000001	-0.1189162306	-0.0256455052	0.013928171000000001	-0.1126157559	-0.1120537307	-0.019130472199999998	0.1523607435	0.0772823206	0.0101605772	-0.0960542764	-0.09330931560000001	0.0521329674	0.1312316926	-0.0334378568	0.0402748196	0.078692522	0.1786784159	0.1183485065	0.0358796442	0.0148668709	0.0454784453	-0.09363478410000001	0.0714045733	0.0600959543	-0.06784097509999999	-0.07703992230000001	-0.1158448374	-0.1402489056	-0.0653478098	-0.0978579532	-0.0327171302	0.0697277358	0.10841053640000001	0.047089545499999996	-0.1214556115	0.06261831030000001	0.1367071956	0.015796409299999998	-0.0507160168	-0.1531959716	0.0029432703	0.19297428809999997	0.0246479579	0.0480808033	-0.0102909577	0.008322877099999999	0.0022936626	-0.0587938483	0.0380775936	0.14625459970000002	0.05142192599999999	-0.027115811200000003	-0.167358911	0.0014869962	0.1067968184	0.065696358	0.0084904876	0.0007551469999999997	3.141999999999707e-06	9.872163999998156e-12	5.702469916089996e-07	-0.027522300000000003	-0.030806460000000008	0.0007574769972900001	0.0009490379777316002	-0.039943300000000015	-0.03381044000000001	0.0015954672148900007	0.0011431458529936008	5.57718e-05	2.0047e-05	3.11049367524e-09	4.01882209e-10	0.000268812	0.000457083	7.2259891344e-08	2.08924868889e-07	-0.000120123	-2.825649999999999e-05	7.984297922499994e-10	1.4429535129e-08
24637.463162825927	54.9888949170454	3023.7785641978608	607004591.0996045	44030.94033741388	217.415654219978	47269.56669990106	1938723706.9969008	24312.083046295487	15.500760605002144	240.27357933358638	591077382.0499685	24738.407332938066	23841.857557770963	1.191893	19.468355	0.114391657	0.0497277	0.056068394	0.0471312386	0.0753784104	-0.17020594390000002	-0.0295987272	0.07817361910000001	-0.2138832147	-0.1748044138	0.0286835948	-0.10160673220000001	-0.1926797346	-0.11287881039999999	0.0110077109	-0.0556661113	0.0103296987	-0.1869133972	-0.0293340652	-0.0460933145	-0.050163131500000006	-0.026175614	-0.043401786100000006	-0.0571720805	0.0991402217	0.0574833351	0.16711338550000002	-0.015428781	0.1096747272	0.2115946789	0.1845076351	0.2629774882	0.0792623646	-0.11133577060000001	0.0072369829	0.0285998307	0.05617981	0.0395736664	-0.0660811093	0.0882938526	0.021502748399999997	0.050520502099999996	-0.0319689552	0.1053731467	-0.0967327407	-0.1188640326	0.0189683791	-0.0547296726	0.033207542799999996	0.0798041407	0.0167722568	0.0778225014	-0.030357595600000002	0.0975999182	-0.0895923222	0.0570082155	-0.057651047699999985	0.07209829429999999	-0.013492831499999998	-0.052541609100000004	0.08364561849999999	-0.0742187892	0.0506177121	-0.0041402154	-0.179456205	-0.0209641239	0.0084678084	-0.0033366404	-0.013562328200000001	-0.0647322571	0.1711444919	0.021848954500000003	0.0530054559	-0.044629664299999997	0.16808747570000002	0.1168865117	0.0953397608	0.2114369998	0.08609022050000001	0.2267865932	-0.0996501591	-0.0584085225	-0.10708606429999999	0.1251388949	0.0946119075	0.0705335308	-0.060878658899999986	-0.0313122044	-0.09462474109999999	0.0058174209	0.0660734287	-0.026010183399999998	0.023823414900000003	0.1714928548	0.0274420971	0.0673573303	-0.0349110537	-0.0291920833	0.0054169131	-0.07492632	-0.0362882384	0.1323438347	-0.0893131054	-0.0652074042	0.0755248818	0.0691693276	0.0106228067	0.093701196	-0.0266531202	0.10540925529999999	0.0608580619	0.0	-0.010158	-0.010913147	0.00011909677744360901	0.000103184964	-0.0554195	-0.027897199999999997	0.0030713209802500003	0.00077825376784	-0.009317400000000005	0.030625900000000008	8.68139427600001e-05	0.0009379457508100004	0.000291371	0.00023559919999999995	8.489705964099998e-08	5.5506983040639986e-08	-0.000244797	-0.0005136089999999999	5.9925571209e-08	2.6379420488099993e-07	-0.000270023	-0.0001499	2.247001e-08	7.2912420529e-08
24652.32692944704	14.863766621114335	220.9315581669527	607737223.0363398	43594.619678887786	-436.3206585260923	190375.71705664284	1900490864.9468703	24303.358733918638	-8.724312376849412	76.11362644884781	590653245.7495394	24723.431151471817	24131.34732928197	1.101614	17.993734	0.054477411	0.0275757	0.09868722630000001	0.0485236728	-0.0039558414	-0.0916619018	0.028548961	-0.10834083509999999	-0.0997453865	0.027765754900000002	-0.0116264201	0.1210977005	-0.07691951450000001	0.054935291100000005	0.09213088359999999	-0.012723896699999999	0.0354552621	-0.09807679109999999	0.0160244718	0.0148463474	-0.07272989469999999	-0.0336984077	-0.1803152927	0.0638233735	0.0699384586	0.0749532926	-0.1725527937	-0.0357265862	0.0138903565	-0.0384123747	-0.0267526167	0.1645113828	0.1395111242	-0.1145059999	0.0537221175	0.1312557799	-0.0400871378	-0.0031794329999999997	-0.022712541800000003	-0.060365363	0.0885258708	0.0462271929	-0.1410291602	0.16321497029999998	0.0188310189	-0.0291325004	-0.0762761032	0.09689497470000001	-0.0864335166	0.22475894649999997	-0.0350930638	-0.1755882369	-0.035275085	-0.1078268501	-0.0975472857	-0.0764280459	0.0876345424	-0.095561326	-0.1095549978	-0.11109445119999999	0.1282796633	0.056615552300000004	0.0200086446	0.0393137555	-0.1087095551	0.0449285425	0.06444820700000001	-0.05152093889999999	-0.052349501900000005	0.0720101334	0.16116271	0.0899891093	0.023288729900000003	0.08945486529999999	-0.09997368599999999	-0.138684569	-0.0650047532	0.17580007760000002	-0.0234340491	0.0592583841	-0.0214764808	-0.1305666985	-0.043983425300000004	0.12954617470000002	-0.0628236232	0.0169817053	0.0738470957	-0.0644701347	-0.049629445700000004	0.024180871200000002	0.1190503341	0.0897711741	-0.0823504076	0.1961758364	-0.0804627812	-0.1370791083	0.10759078949999999	-0.2049790416	-0.0425683034	0.1322386764	-0.057226825599999996	-0.059145867699999986	-0.0164075934	0.1450602868	0.018727933500000002	0.184340189	0.0008809859	-0.0179794531	-0.1399964478	0.10396461130000001	0.0558879609	-0.0084904876	-0.0160337	-0.005875700000000001	3.4523850490000015e-05	0.00025707953569000007	-0.033591300000000004	0.021828200000000002	0.0011283754356900006	0.00047647031524	-0.00687881	0.0024385900000000052	4.73180270161e-05	5.946721188100026e-06	0.000454696	0.00016332500000000005	2.06748452416e-07	2.667505562500001e-08	-0.000188271	5.652600000000003e-05	3.544596944099999e-08	3.1951886760000022e-09	-3.17558e-06	0.00026684742	7.120754556065638e-08	1.00843083364e-11
24605.265328208858	-47.06160123818336	2214.794311101781	605419081.871557	43763.19574311024	168.5760642224559	28417.889428733575	1915217301.6497824	24272.272536998	-31.08619692063803	966.3516389886853	589143214.1103072	24687.656734357563	24076.311929017797	1.114771	18.208633	0.075048636	0.04211	0.0187142123	0.074375535	-0.0214806478	-0.0267912004	-0.0167522982	-0.1184051931	-0.0171826193	-0.0579679644	0.1263109024	0.13524756640000002	-0.029448809300000007	-0.0327341164	0.1109301128	-0.03956718	-0.0595280299	0.0154874698	-0.0999023289	0.09562518539999999	-0.010311616800000001	-0.0518524115	-0.051763198600000004	0.0269497652	-0.1912415942000001	0.0774576743	-0.2175615158	-0.1194498531	0.0904561661	-0.0788528358	-0.0703332824	0.1133009965	-0.004636733499999999	-0.11837440939999999	-0.12385974539999994	-0.11420771460000001	0.0741978824	0.0969598057	-0.0764120011	-0.0432076271	-0.047539114900000005	0.0856486256	0.0397524044	-0.0877786049	-0.055800206799999995	0.037951921	0.1587493407	-0.0300729864	-0.0578199725	-0.015029668000000001	0.034246976400000004	0.047883574500000005	0.0823542615	0.0561159402	0.0413275574	0.0674309567	0.0414842342	0.1939695066	0.029764418100000002	0.0567785037	0.161499897	0.0407058719	0.0384355689	-0.04967272019999999	0.0040068564	-0.054841479400000004	0.0131410274	-0.031328705299999995	-0.0446614566	0.0024999424	-0.0781222278	0.042932472699999995	-0.131990413	-0.0083148526	-0.0953014241	-0.3154982518	-0.0669858896	0.0690981819	-0.0906873831	0.0457023142	-0.02339921	-0.08035759370000001	-0.14813121710000002	-0.0917122552	0.1852117664	0.01731647	0.081020059	0.0474112884	-0.0667070134	0.0446824898	-0.055653490599999994	-0.1168531366	-0.0180163994	-0.0040592956	0.15564380419999999	6.2286e-06	0.0638282436	0.0793670534	0.0676025551	-0.018103893	-0.0034713459	0.1444285404	0.0838286726	0.0056401773	0.1582453627	0.0096007437	0.1198554968	0.1544156104	-0.1507344934	0.1024636685	0.05079681900000002	-0.0169396104	-0.0105175	0.005516200000000002	3.042846244000003e-05	0.00011061780624999998	0.00264648	0.03623778	7.0038563904000015e-06	0.0013131766993284002	-0.00914494	-0.002266130000000001	8.362992760360002e-05	5.135345176900003e-06	8.149989999999998e-05	-0.0003731961	6.642233700009997e-09	1.3927532905521e-07	-0.000188271	0.0	3.544596944099999e-08	0.0	-0.00025055	-0.00024737442	6.119410367033638e-08	6.277530249999999e-08
24586.651311643192	-18.614016565665224	346.4816127068594	604503422.720326	43670.86371186024	-92.33203125	8525.203994750977	1907144337.339872	24258.520096723605	-13.752440274394758	189.129613500795	588475797.2831429	24675.557512119838	23842.736295921368	1.086828	17.752213999999995	0.121538921	0.0674676	0.0409464466	0.06584561480000001	0.0685875474	-0.0913270684	-0.0690036499	0.0179535946	-0.11697181720000001	0.0291359028	0.1547388366	-0.0394870063	-0.002751069	-0.0117819074	-0.1017832089	0.0079680303	0.0967534421	0.1005663502	-0.0672172378	0.0062298118	0.0870722092	0.11292273259999999	0.067601015	-0.1402260781	-0.17376393510000002	0.0351945606	-0.0871881607	-0.0587875814	0.1110176359	-0.0400128411	-0.0517613755	-0.0132110878	0.1219020359	-0.0074042305	-0.08580339699999999	-0.1139456893	-0.11578114269999999	0.0484373029	0.0451878874	-0.1556884662	-0.120996293	-0.0692149872	0.1237784556	0.0354315188	-0.014252686100000004	-0.1442594761	-0.1466253633	0.10274959550000001	0.19404682539999998	-0.0889383979	0.1201948382	-0.0850356322	0.0153068394	-0.043864908200000004	0.0233300931	-0.026837964	0.0838192279	0.1312978604	0.0109020567	-0.0477590604	-0.11316085619999999	-0.1631858649	0.020435721599999998	0.10038995640000001	0.09779279310000001	-0.0690795326	-0.035554759500000005	0.0496711942	0.1224743524	-0.029125781400000002	-0.0771908006	-0.11741520609999999	-0.1310487333	-0.0800165666	0.0021166501	-0.1818454021	-0.038066410499999995	0.1197715576	0.0440106563	-0.1199333175	-0.051131597300000005	0.0460691473	-0.13653035289999998	-0.09363200640000001	0.004944786699999999	-0.1237813567	0.0739887568	0.085161025	-0.037954395	-0.12603250789999998	-0.1071989339	-0.0287294414	0.10101990970000001	0.0802438867	-0.1514364526	0.0174713431	-0.1646257461	0.0780412236	-0.14626292859999998	0.0170076678	-0.1282653164	-0.0995649085	0.040251135	0.13057427189999998	0.0940354916	-0.0897340829	0.0034295752000000003	0.0036456696999999996	0.12140889880000001	0.1009072399	0.0455956625	-0.025306205099999996	0.000736801	0.011254301000000001	0.000126659290998601	5.428757136010001e-07	0.0286341	0.02598762	0.0008199116828099999	0.0006753563932644	-0.06953989999999999	-0.06039495999999999	0.004835797692009997	0.003647551193401598	-5.63749e-05	-0.00013787479999999996	3.1781293500099992e-09	1.900946047503999e-08	-0.000292417	-0.00010414600000000004	8.5507701889e-08	1.0846389316000006e-08	-0.00048657	-0.00023602000000000006	5.570544040000001e-08	2.3675036490000006e-07
24606.277041549398	19.62572990620538	385.16927435132413	605468869.8454809	43713.36697988435	42.50326802410564	1806.5277927289608	1910858452.7180429	24276.678653439383	18.158556715778104	329.7331820001301	589357126.4423593	24698.05079345703	24217.47244734088	0.947649	15.478871	0.079220203	0.0429319	0.050301172400000004	0.0430386082	-0.0009912394	-0.009819766899999999	-0.0950960007	-0.0652563328	-0.031209496899999998	0.0733435732	0.0918974441	0.03747641	-0.1347939672	0.1622618059	-0.1638158743	0.0198936177	0.1615951557	0.0419583271	-0.1159119827	-0.25556296149999996	0.06477757049999999	0.0541273793	0.079991702	0.09605331880000001	-0.12305033480000001	0.0697244771	0.0818225309	0.068342686	0.1041946442	-0.1493526935	0.0161849398	-0.0583583637	0.0416630767	0.0586829498	-0.0772394746	-0.027965210600000002	0.0067091649	-0.1927637041	-0.1190667175	0.1450937491	-0.0488662089	0.0201214388	-0.0314349013	0.100638941	0.0306060025	-0.1444709477	0.0343822427	0.0420849097	-0.0976123102	0.0907614609	-0.1442298551	0.0690213788	-0.1051435084	0.0038358690999999996	0.058744537699999995	0.012492299699999999	-0.1224286278	0.1641924873	0.0189415227	0.1473763967	-0.029145286	-0.046501076399999994	0.014975575	0.1516305705	0.0356929008	-0.065938176	0.059550328799999996	0.26513385440000004	0.0924639202	-0.0315257414	-0.046543454299999995	0.0787841836	-0.0064626421	-0.1972402305	-0.0370912915	-0.0017112451000000002	-0.0191394677	-0.10784223550000001	0.1176495625	-0.0342652132	-0.0865671537	-0.1188938013	0.0172922485	-0.0502225987	-0.11001787460000001	0.1671786515	-0.136208836	0.0948112686	-0.0647180009	-0.0032033590000000002	-0.0174144015	0.12190828890000001	0.1469451345	0.0932708462	-0.0159874276	-0.029203433799999998	0.048121035300000004	-0.1246159278	0.1465175538	0.0030535829	0.1019676695	0.0135060927	0.0299281633	-0.10763738269999999	0.0240138054	-0.08729395710000001	0.1422733033	0.0651734238	0.0190520659	0.0992961682	0.040295756	-0.0335495105	0.0007559659999999997	1.91649999999997e-05	3.672972249999885e-10	5.714845931559996e-07	-0.000525983	-0.029160083	2.766581162890001e-07	0.0008503104405668889	-0.0722431	-0.002703200000000017	0.005219065497609999	7.30729024000009e-06	-0.000434699	-0.0003783241	1.8896322060100005e-07	1.4312912464081e-07	-0.000188271	0.00010414600000000004	3.544596944099999e-08	1.0846389316000006e-08	-0.000950855	-0.000464285	2.15560561225e-07	9.04125231025e-07
24591.01400946615	-15.2630320832468	232.96014837422112	604717970.0137603	43864.29436823327	150.92738834892225	22779.07655382639	1924076320.4230206	24267.41910105543	-9.259552383951814	85.73931035114772	588907629.82627	24689.823073468888	23981.210930390473	1.0158680000000002	16.593159	0.118743883	0.068239	0.0578558363	0.0801754108	0.0416245904	-0.0388866692	-0.034638627799999995	-0.1111862423	-0.0111730597	-0.1189065142	-0.014153471200000003	0.0021419414	-0.0918552405	-0.0219662604	-0.0719094471	-0.0977354782	0.017003713700000003	-0.06691132400000001	-0.042355607	-0.0417135474	0.0493854596	0.0401167865	0.036826400499999995	0.08886216779999999	0.076042442	-0.016272088100000002	0.06400652849999999	-0.0628260171	-0.0737530375	-0.038596471	-0.0763054917	0.033801689700000005	0.21076843480000002	0.0353340106	-0.1060528466	0.0585332737	0.0828712239	-0.0167498832	0.1756364937	-0.0178839577	-0.101371276	0.0445052147	0.1351714222	0.1288767255	-0.063382023	0.046056319500000005	0.0193114619	0.10415691949999999	0.1387694995	-0.018273578500000002	0.0006705022	-0.10992345939999999	-0.1061708458	-0.09684220449999999	-0.19603222	-0.11171375609999999	-0.068855513	-0.0523527039	-0.0260125075	-0.0663259739	-0.0794906009	0.0464424791	0.1004517469	-0.0044534605	-0.0607572091	-0.026719331699999998	-0.0079591602	0.052226688	0.0744395117	-0.0300367492	0.037192711499999996	0.072305446	0.1080758649	0.047005003899999995	0.0448562196	0.0242894225	-0.0828157617	0.014341526399999999	0.014419558999999997	-0.1580256061	-0.12042479449999999	-0.1194350691	-0.006726288	0.0768823702	0.0296678482	-0.2227592859	-0.1043427958	0.0265876412	-0.077425116	-0.0762510212	0.0026729283000000003	-0.09348864609999999	0.0806057429	0.0011996011	-0.015189423700000001	-0.16364928609999999	-0.1456861036	-0.051751064299999996	-0.0298193764	0.0403188253	-0.0353533011	-0.14506508869999998	-0.19431084920000002	-0.025537953	0.030088001099999998	0.064516608	-0.0587369835	-0.0711837986	0.0288777527	0.0976313259	0.0349085778	-0.041629366099999995	-0.004698399999999999	-0.0054543659999999996	2.9750108461955988e-05	2.2074962559999994e-05	-0.017607999999999995	-0.017082016999999994	0.00031004166399999984	0.0002917953047882888	-0.0100695	0.06217360000000001	0.00010139483024999996	0.003865556536960001	-0.000218306	0.00021639300000000005	4.765750963599999e-08	4.6825930449000025e-08	-0.000188271	0.0	3.544596944099999e-08	0.0	-0.00048657	0.000464285	2.15560561225e-07	2.3675036490000006e-07
24553.39740995109	-37.616599515062255	1415.0085590765827	602869324.3709928	43930.52318374754	66.2288155142669	4386.256004422799	1929890867.1977801	24283.53381568368	16.114714628249203	259.68402754990893	589690014.5774528	24704.8864767892	24146.464185584755	1.134479	18.53055	0.11712904999999996	0.06273570000000002	-0.0109014497	0.0664941507	-0.021081151099999997	0.13065896300000002	-0.0307450356	-0.1192958661	0.20651786809999997	-0.07213527269999999	0.043510336	0.158798595	0.09424050699999999	-0.0811956454	-0.3261991416	-0.009682034499999999	0.0801781293	-0.0459354034	-0.1152153672	-0.2097761709	-0.027454113999999998	-0.041392509300000005	-0.09984767970000001	0.0538633552	-0.09261885630000001	0.1265166729	0.1284026242	-0.0374012048	-0.0059582774	-0.1791670929	0.1061047199	0.07021705290000001	-0.0623720734	-0.0352399965	0.2576492399	0.156929243	0.1526152458	-0.0681625198	0.0729157907	-0.10607726070000001	0.059420849299999995	0.0093860683	0.1926706428	-0.1632354752	-0.018231958	0.101845508	-0.026180121	-0.0029672548999999998	0.17383757219999998	0.1419790341	0.0083930703	0.0243664133	-0.0019806673000000003	-0.0687667796	-0.014253479099999999	-0.018429613100000002	-0.0566635192	-0.060868413899999994	0.13404193220000002	0.0739593942	-0.0345621682	-0.0359655879	0.023458426	0.0703245811	-0.0406861543	-0.0433506134	0.1414174177	0.2109814545	-0.0431842541	0.0360830767	0.048197819100000004	0.1110298399	-0.0460704932	-0.1637674167	0.08924472900000001	-0.0333753839	-0.18374465269999998	-0.0137742263	0.0513469999	0.1441458094	0.147460667	-0.0225960159	0.2524997334	0.166921261	0.0310396312	-0.048652717699999994	0.018669371	-0.027996916	0.0290836315	-0.0406634571	-0.1586285824	-0.1702056857	-0.1212823484	-0.026058321000000002	0.048976785	-0.0566095518	-0.1301959922	-0.12749033	-0.1554677286	-0.036360615	0.0153832546	-0.0005736019000000001	-0.031921251	-0.061710767300000004	-0.0733073473	-0.0629951139	-0.0688714841	0.0415786159	-0.056342840400000004	0.0959136145	0.0294457954	-0.049506407599999996	-0.0080799	-0.0033815	1.143454225e-05	6.528478400999998e-05	-0.0666397	-0.0490317	0.00444084961609	0.00240410760489	-0.0197984	-0.009728900000000002	0.00039197664256	9.465149521000004e-05	0.000322322	0.000540628	1.03891471684e-07	2.92278634384e-07	0.00037084	0.0005591109999999999	1.375223056e-07	3.12605110321e-07	-0.00048657	0.0	0.0	2.3675036490000006e-07
24516.852481208563	-36.544928742525364	1335.531816796257	601076055.5853425	43933.44337475394	2.9201910064002727	8.52751551386104	1930147446.7627106	24277.35694694961	-6.176868734070013	38.15370735793168	589390060.3296025	24704.415274047853	24143.429777535293	1.1482370000000002	18.75528	0.12730095	0.06845319999999999	-0.107754911	0.066695655	-0.1137465692	0.1135483677	-0.037393255800000004	0.1204184398	0.0892186569	-0.0051733471000000005	0.0617295793	-0.1238665842	0.19905858010000002	0.0029813064	-0.1024420255	0.088522475	0.015429716100000001	-0.036857024700000005	-0.1828359755	0.0079481867	0.0114322408	-0.0604167172	0.017286666399999998	-0.0407273757	-0.011545364399999999	-0.0751838463	0.20757431710000002	0.0299094753	-0.0146694648	-0.1109237412	0.1184740239	-0.0826874505	-0.0042242404999999995	-0.039278109500000005	0.08451682390000001	0.149804914	0.0693173037	0.0255021783	-0.0080381703	-0.1917483261	0.0273701017	-0.0053441648	-0.1022939202	0.0048256787	0.10142907570000001	0.0642793675	0.042201758	0.0381167065	0.1082119197	-0.0591544748	-0.0710435496	-0.0225867263	0.1211860872	-0.09879371220000001	-0.0228217383	0.023334136800000002	0.1248814935	0.0430618907	-0.08943692119999999	0.051088506799999996	0.023580453199999997	0.072529254	-0.0907727084	0.0178083958	-0.0285242135	-0.151167468	0.0579170487	0.0664085745	-0.052342506100000005	-0.0066170864000000005	-0.10453390300000001	-0.0344234241	0.020522051	-0.032672457099999996	0.1654517295	0.0918736601	-0.10750894820000001	-0.05590873	0.0925940348	0.0308895834	0.134564654	-0.0155437176	0.0677947112	0.16899518300000002	-0.0031696922999999997	-0.060733407999999996	0.17315762199999998	-0.0007527688000000001	0.0513962632	0.0158776767	0.013547539499999999	0.0920935591	-0.11776657880000001	0.020753309299999998	0.08620251429999999	-0.0750937787	-0.070849595	0.0824834289	-0.018910743100000002	0.0793577375	0.013241783500000001	-0.09740486150000001	0.0443816258	0.0854321774	-0.0164040993	0.013809647	0.1423855656	-0.012896513799999999	-0.043844799000000004	0.0941439642	0.02391924	-0.0571422589	-0.0130517	-0.0049718	2.471879524e-05	0.00017034687288999998	-0.03286	0.0337797	0.0010797796	0.0011410681320899998	0.033231199999999995	0.0530296	0.0011043126534399997	0.0028121384761599995	1.36008e-05	-0.0003087212	1.8498176063999998e-10	9.530877932944e-08	-3.08358e-05	-0.0004016758	9.5084656164e-10	1.6134344830563998e-07	-0.00048657	0.0	0.0	2.3675036490000006e-07
