global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
62425.29804375731	-36.94829249067698	3896917835.8519306	1365.176317976617	108288.61556632906	-80.24370059288049	11726424261.272205	6439.051484839847	61150.521254076775	-56.144784088050066	3739386249.645296	3152.236780293761	61588.284994046175	53065.98301752	1.401493	25.792067000000007	0.098152085	0.0524715	-0.2392526402	0.0313411397	-0.0404219704	0.1427894545	0.0606385874	0.0098910486	-0.07044766820000001	0.0067971052	0.0286430279	0.0109041979	-0.023522056200000002	0.0133483156	0.2217300486	-0.1346981904	-0.0170956176	0.0327996998	0.06551775480000001	-0.0274485117	-0.0920804025	0.08568378089999999	-0.1009106956	0.0020849529	-0.0322596074	0.0053435638	0.014092041299999997	-0.027717989300000002	-0.021222566499999998	-0.19405779609999999	0.0235982132	-0.0018998373	0.2189430556	0.0551732653	-0.0135322327	-0.0044538033	0.0517784545	0.1507092593	-0.0596494508	0.0669908567	-0.129393012	0.0567399262	-0.0155292804	-0.1050123975	-0.0855179891	-0.0424380156	0.0933626533	0.0645506006	0.0133075959	0.21260857730000002	-0.150492922	0.0026941558	-0.0415922529	0.0655998674	-0.0326091244	-0.0778109822	0.10762979730000001	-0.0953445182	0.012868025600000001	-0.0211615912	0.020948376499999997	0.006793947	0.0367026447	0.0156784406	0.1715990594	-0.06320221	-0.0137500534	-0.2167849	-0.0336679886	0.040236988599999995	0.0230555156	0.07046938700000001	-0.1438974481	-0.0214497191	-0.0406990994	0.1320221682	-0.0383374531	-0.0836963144	-0.1144563502	0.0569290325	0.0717275427	0.0708445983	-0.0662756565	0.0862485974	0.0716892996	0.0492163702	0.0213105486	-0.0089476998	-0.0382182304	-0.00147728	0.00307945	9.4830123025e-06	2.1823561984e-06	0.102192	0.04468009999999999	0.0019963113360099986	0.010443204863999998	0.0477327	0.0061008000000000034	3.7219760640000046e-05	0.0022784106492900005	-0.000918596	-0.00044739	2.0015781210000004e-07	8.438186112160002e-07	-0.000212013	0.00021651000000000005	4.4949512169e-08	4.687658010000002e-08	0.000254663	0.00022193470000000001	4.925501106409e-08	6.485324356899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62491.88463722311	66.58659346579952	3905235645.5120025	4433.774429379656	109067.17357336957	778.5580070405123	11895648351.283524	606152.5703268942	61198.2300649931	47.70881091632327	3745223363.087825	2276.1306390494865	61638.344761388624	53075.91456710089	1.054505	19.406345	0.11304195500000006	0.0616691	-0.2660023763	0.0181873571	-0.069779137	0.16943245829999998	0.0578984373	-0.0782853209	-0.034677759100000004	-0.005811576	-0.0038795482	-0.018114234099999998	-0.1204710566	0.0393940053	0.13891597220000002	-0.1386043682	-0.0717386945	-0.0430711501	0.20960564550000002	-0.133171218	0.1020456211	-0.0052630704	-0.0277923843	-0.007597301099999999	0.0256692875	-0.0807315609	-0.0396936779	0.0092819361	-0.0366070248	-0.0468987024	-0.1766837554	0.058192378499999996	0.10804286310000001	0.11006174	0.2315532232	-0.0270012885	-0.0549827728	-0.0696979222	0.0676891762	-0.0875622456	0.09112114550000001	0.07043985230000001	-0.025261075299999998	-0.1275960695	0.022107194500000003	-0.053608619100000005	-0.0642206993	-0.1431885144	0.0392441139	0.1298046155	-0.1465972458	-0.0750675914	-0.0084299054	0.1885902639	-0.16120892039999998	0.0984140248	-0.017193043600000003	-0.013097943999999999	0.0297255639	-0.0002608846	-0.08931835269999999	-0.0465656547	0.0092187291	0.0363024166	0.07829505269999999	0.1641599097	-0.0436671812	-0.1464348734	-0.0926702302	-0.2152544082	-0.0372266073	-0.0865529052	0.08441049119999999	-0.025886492599999998	0.024525565099999997	-0.08597306689999999	-0.1437622805	0.00615741	-0.09358663939999999	-0.0074034781	0.013825361000000001	-0.0098614428	0.0454948536	0.0858497193	0.0701853358	0.0461599916	0.016635751299999998	-0.014870254199999999	-0.044604812699999996	-0.0116484	-0.01017112	0.00010345168205439996	0.00013568522256	0.0505865	-0.051605499999999985	0.0026631276302499997	0.00255899398225	0.0585259	0.010793199999999996	0.00011649316623999993	0.00342528097081	-0.00141078	-0.0004921839999999999	2.422450898559999e-07	1.9903002084e-06	-0.000116689	9.5324e-05	1.3616322720999998e-08	9.086664976000001e-09	3.27283e-05	-0.00022193470000000001	4.925501106409e-08	1.0711416208899997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62764.669793681845	272.7851564587327	3939403774.309919	74411.74158421527	108517.62072319664	-549.5528501729277	11776074007.423555	302008.33513318835	61218.06112801054	19.831063017438282	3747651008.2728353	393.2710604016083	61668.475713315216	53602.4264111973	1.2051120000000002	22.178013	0.169636055	0.12304300000000006	-0.24051017800000002	-0.0355034122	-0.0618157099	0.2759992251	0.10037522130000001	-0.0184655078	-0.0057574333999999994	-0.0865192121	-0.053865742	-0.0645101305	0.018118261599999998	0.052066786100000005	0.1544044351	-0.0734743826	-0.1030699682	-0.0475531841	0.23425214030000002	-0.1125472913	0.10575087650000001	-0.10089236	0.0969448959	-0.0412301208	-0.024429646	-0.0630756931	-0.057018157699999995	-0.07744027860000001	-0.15100094320000002	-0.11153756	-0.1817753606	-0.0759257371	0.1211567011	0.11928220140000001	0.10141161	-0.0574188452	0.09227144279999999	-0.0459051144	0.13381796199999998	-0.09286456800000001	0.0493942236	0.1468108813	0.1036071332	0.015744184799999998	0.0126462026	0.067205257	-0.0346256888	0.0227368699	0.052172717199999996	0.1483007236	-0.08208045580000001	-0.1062404239	-0.020465752900000002	0.21327625670000008	-0.1551462276	0.08546077199999999	-0.1248117821	0.0906853153	-0.0336564111	-0.0431791667	-0.050596452199999996	-0.058251692199999996	0.1005133545	0.13584114630000002	0.12899675359999999	0.1394070314	0.09338740890000001	-0.1521054462	-0.1032651508	-0.0912325634	-0.0224219032	-0.12889990880000002	0.018928514599999998	-0.129137375	0.1054259325	-0.0592659047	-0.062180586100000004	-0.1394060952	0.0546511874	0.0453069775	-0.0421787086	-0.0618602875	0.0288132828	0.08543613130000001	0.0686332704	0.043032437699999995	0.0119153566	-0.0207291319	-0.050716391500000006	-0.00395123	0.00769717	5.9246426008899985e-05	1.56122185129e-05	0.0192815	-0.031305	0.000980003025	0.00037177624225	0.0553303	-0.0031956	1.021185936e-05	0.0030614420980900003	-0.00370912	-0.0022983400000000003	5.282366755600001e-06	1.3757571174400004e-05	-0.00012989700000000002	-1.3208000000000027e-05	1.6873230609000002e-08	1.7445126400000068e-10	0.000269946	0.0002372177	5.6272237193289996e-08	7.287084291599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63052.790849922276	288.1210562404304	3975654433.964042	83013.74304910122	110023.18144762846	1505.5607244318235	12105100455.857777	2266713.0949516767	60988.949304009344	-229.1118240011929	3719651937.2070217	52492.227897153585	61456.669553576874	56051.50058881487	3.1829560000000003	58.576847	1.89364367	1.44986	0.28866192620000003	-0.09395718019999999	-0.0305207774	0.0490691235	0.0569694767	-0.1145070926	0.0493135359	-0.1131072201	0.3124562418	-0.17712932969999998	-0.028184635099999997	-0.0713536776	-0.17274257420000005	0.225968645	-0.0343972754	0.0186810902	0.0777682285	-0.05467299019999999	-0.0733406795	-0.0333327052	-0.0179059048	-0.0114361406	-0.0679529578	0.1247976474	0.0075043779	-0.08687422189999999	-0.1560705918	-0.1326292687	0.0241249177	0.028154003799999997	0.052869145	0.0334969973	-0.0781411598	-0.0892917981	0.0995200795	-0.11119185	0.0537054483	0.1170839873	0.0860072494	0.037517913	0.0489321879	0.0039802728	0.0857472432	-0.0831497477	-0.1886302439	-0.06920061059999999	-0.0704206891	-0.1636472773	0.229369491	-0.0055131413	-0.048516743	0.0648343822	-0.0781528178	-0.08168863309999999	-0.0324896205	-0.0233702918	-0.034543118399999996	-0.014349327700000001	0.137405889	-0.0082607841	0.09824669189999999	0.14389209220000002	0.1066764719	-0.05221989269999999	-0.019636566	-0.0750216168	-0.0538446805	0.0764407138	0.0688626864	-0.15980814210000002	0.009514114399999999	-0.025478377799999997	-0.09579021039999999	-0.0963165596	0.0710889048	-0.0512944633	0.0212204309	-0.0413355908	0.0028463051	-0.050982151600000004	0.2710106241	0.08500790429999999	0.0670341672	0.039838530899999995	0.0071623028	-0.026499244300000002	-0.0565152869	-0.0267449	-0.02279367	0.0005195513920689001	0.0007152896760100001	-0.282921	-0.3022025	0.09132635100625	0.08004429224099999	0.106635	0.0513047	0.0026321722420899994	0.011371023225	-0.0310703	-0.02736118	0.0007486341709923999	0.00096536354209	0.00188945	0.0020193470000000003	3.5700213025e-06	4.077762306409e-06	-0.0006963830000000001	-0.0009663289999999999	9.33791736241e-07	4.84949282689e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62388.877652310926	-663.9131976113495	3892372054.715022	440780.7339625268	106903.94521986166	-3119.2362277668	11428453503.571184	9729634.644612856	61072.81680608692	83.86750207757724	3729888952.6298532	7033.757904732421	61507.8007907914	54233.464632626485	1.636666	30.120029	0.330783	0.213785	0.2476434717	-0.013278637	-0.0592984588	0.1501045164	0.07109927419999999	0.0964901271	0.0929613778	0.1223692637	-0.37108712479999995	-0.054367855599999994	0.2114621115	-0.0078580391	-0.2345023845	0.0709369047	-0.0073274738	-0.0506985775	0.042371705499999995	-0.0663071635	-0.0774924853	0.057935951299999996	-0.0329850831	-0.11018526890000001	-0.0116828978	0.0757775069	-0.026042168900000003	0.0104299397	0.0387654462	0.0725000859	-0.0137298805	0.065025399	0.1996378593	0.09562853589999999	-0.0018041704999999999	-0.0024040635	0.0229220908	0.0194024941	0.1080349822	-0.0083001853	-0.0282087228	-0.1207980339	-0.029504597	0.0315234054	0.1058850202	0.0481441938	0.0482434135	0.0400573843	-0.0072695398	-0.23200033	0.081942958	-0.015276191399999996	0.027085921800000003	0.0314524662	-0.0871248565	-0.0617026867	0.0765447906	-0.039856008	-0.11163555900000001	0.0072188324	0.04345851	-0.0299318956	-0.0314363723	-0.046222130199999996	-0.0737230797	0.045102810199999996	-0.044322979699999994	-0.2061586243	-0.0691899332	0.030316866600000002	-0.0199511676	-0.0150384057	0.0059994616	-0.08432183859999999	-0.0231057753	0.049206778	0.0641483346	0.1032066016	0.0144678677	-0.084324323	-0.0751783053	0.00159821	-0.0610192403	0.0845651116	0.0653891221	0.036583196	0.0023896175	-0.0321558829	-0.0619657467	-0.0100538	0.016691099999999997	0.00027859281921	0.00010107889444000001	-0.349144	-0.06622300000000003	0.004385485729000004	0.121901532736	0.06338959999999999	-0.0432454	0.0018701646211600003	0.0040182413881599995	-0.0272781	0.003792199999999999	1.4380780839999994e-05	0.0007440947396099999	0.00158918	-0.00030027000000000005	2.5254930724e-06	9.016207290000004e-08	-0.0006963830000000001	0.0	0.0	4.84949282689e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62354.0392215892	-34.83843072172749	3888026207.247484	1213.7162551526058	107523.45378890813	619.5085690464621	11561293114.69546	383790.8671219951	61013.191873706426	-59.624932380495004	3722609582.617716	3555.132561378602	61470.96675680112	55722.779710984	1.232799	22.68755	0.11377640999999998	0.0720148	0.2170930759	0.0543975356	0.0502305345	0.159412999	0.0700094815	0.1166878764	0.0396976692	0.0773366046	-0.1488683175	0.0156104944	0.14304880050000002	-0.0254589265	-0.1550847719	0.1576879189	0.13149442460000002	-0.0744469157	0.0199053624	-0.1192145801	-0.1139573201	0.035888134599999996	0.0187270499	-0.0451852549	0.012842456100000002	0.045968207000000004	0.0006962280999999999	0.09315102369999999	0.0404394327	-0.014371321999999999	0.08009855980000001	-0.012698397	0.099198185	0.06226625230000001	0.011831122	-0.1077480132	-0.103634318	0.06504193059999999	0.0288428935	0.0223352278	0.1103396241	0.0952467072	0.0662404127	0.0649501041	-0.013050534499999999	-0.0273330246	0.0953624268	-0.023577449	-0.0256782583	-0.149012513	0.1596347934	0.1039355984	0.10762226800000001	0.0018933717999999999	-0.1314324081	-0.1060752692	0.051125824199999996	0.0126867152	-0.046748150599999996	0.0186701141	0.0192371384	-0.0053961004	-0.10260696	-0.037925300099999996	0.0016180062	-0.0792173927	-0.0049608431	-0.12638658960000002	-0.0497954668	-0.0377850405	0.1067215883	0.0662658232	0.0635918831	-0.012810530300000001	-0.0191555425	-0.08879573789999999	-0.0123574081	-0.1104426977	0.08965611130000001	-0.0190081463	0.0216363402	0.0708653905	-0.11266633820000001	0.0841078291	0.0636992625	0.033271452400000005	-0.0023896175	-0.037674825	-0.0670341672	-0.00817264	0.00188116	3.5387629455999992e-06	6.67920445696e-05	-0.413874	-0.06472999999999995	0.004189972899999994	0.17129168787599994	0.050413199999999984	-0.0129764	0.00016838695695999998	0.0025414907342399986	-0.02737	-9.189999999999893e-05	8.445609999999803e-09	0.0007491169000000001	0.00168833	9.915000000000009e-05	2.8504581889e-06	9.83072250000002e-09	-0.000203656	0.0004927270000000001	2.4277989652900013e-07	4.147576633599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62355.042248410165	1.0030268209666249	3888151293.8010173	1.0060628035784134	107724.28472393773	200.830935029604	11604521519.284004	40333.06446486503	60969.77366877822	-43.41820492820261	3717313301.222042	1885.1405191873976	61418.019496900946	54074.056154087615	1.217237	22.401157	0.08734313	0.054378599999999985	0.19615140050000002	0.029622854900000002	-0.016586337	0.1260893449	0.0489286796	0.0927812863	0.0043216303000000005	0.0925831961	-0.0658017601	0.0084696422	0.0830083617	-0.0494928152	-0.1260339331	0.17338208239999994	0.054185553899999996	0.032792400000000006	0.0317677757	-0.0980941647	-0.1474578147	0.1293563667	-0.05899695980000001	-0.0776692813	-0.0596617022	-0.0004797580000000001	-0.0055328965	-0.0368025736	0.064810504	-0.055179012199999995	0.0877103185	-0.0485713171	0.0427186763	0.025078609900000003	0.008858306600000001	-0.0883110293	0.0940285438	0.068283506	0.0345542576	-0.1429552771	0.013726990900000001	-0.0098799362	-0.0176726509	0.0692174358	0.0342835416	0.048704355899999996	0.049074521100000004	0.0047123507	-0.0492655276	-0.1192833855	0.16897416010000002	0.08700784199999999	-0.022619188	0.021616027599999997	-0.09869870509999999	-0.1256490823	0.1555106527	-0.057247678600000004	-0.06238371030000001	-0.0551055885	0.0051929571	-0.023312544900000003	0.0303699968	-0.0686552069	0.0164832675	-0.09844088919999999	0.0333416922	-0.0600151502	-0.028127108999999997	-0.019202661399999998	0.08626773789999999	-0.0191179325	-0.0633621917	-0.10801904699999999	0.1294553665	0.008309383299999999	-0.028375791400000006	0.035619022599999994	0.06511333450000001	-0.0310094021	-0.0545067187	0.014146381999999999	-0.030661933500000002	0.08363613519999999	0.0619657467	0.029908406600000007	-0.0071623028	-0.043032437699999995	-0.0716892996	-0.008642469999999998	-0.0004698299999999976	2.2074022889999766e-07	7.469228770089996e-05	-0.419369	-0.005494999999999972	3.0195024999999688e-05	0.17587035816099994	0.0720345	0.02162130000000001	0.0004674806136900005	0.0051889691902500005	-0.0282404	-0.0008704000000000003	7.575961600000006e-07	0.00079752019216	0.00137526	-0.0003130700000000001	1.8913400676e-06	9.801282490000008e-08	-0.000215326	-1.1670000000000003e-05	1.3618890000000003e-10	4.636528627599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62300.318892098876	-54.72335631128954	3881329734.057212	2994.6457259723525	109087.55856287056	1363.2738389328294	11900095433.207714	1858515.5599186546	60966.75896105117	-3.0147077270521545	3716945698.2149134	9.08846267954797	61407.84621549829	53610.461534976064	1.037287	19.089481	0.15881413000000005	0.0911548	0.1765451397	0.034333327000000004	-0.0815120421	0.0995738149	-0.0087787264	-0.0895084272	0.054417469	0.1408974149	0.0058697554	-0.0101046372	-0.059547940999999986	-0.0352096465	-0.19701897059999998	0.0742668034	0.0376180328	0.0738316219	0.037080044	-0.0607404174	-0.041896873	0.1513344359	-0.0877138851	-0.04106997	-0.0040870090999999996	-0.05729769410000001	-0.09839902619999999	-0.0010353707	0.0224758983	-0.085450655	-0.0303427511	0.082411983	-0.0206922537	-0.0030689365999999997	0.0593079167	0.0050510291999999995	-0.10294773289999999	0.060252505899999996	0.0102980297	-0.0486790828	0.0461648104	0.016500483700000002	0.053188801699999996	0.021246536899999998	0.0019966185	-0.0641533115	0.11896932810000001	-0.0041194872	-0.0349099457	-0.1947238598	0.07685351530000001	0.0744062209	-0.052388049000000006	0.031219729900000007	-0.0464284876	-0.0247417278	0.1562417403	-0.058229320700000003	0.0027314018	-0.0005129573000000001	-0.057645173499999994	-0.11154534279999999	0.0108900275	-0.0160121156	0.08197707650000001	0.0280813402	-0.10008285060000001	-0.00014974959999999998	-0.0045787151	-0.0874298558	-0.0032381449	0.09008430699999999	0.0512078125	-0.0025254199	0.0497741554	-0.0417659129	0.0062593464	-0.0432519799	0.0271206693	-0.0228435509	0.0089706217	0.1542412104	0.0099130141	0.0831501106	0.060189762699999996	0.026499244300000002	-0.0119153566	-0.048205778899999996	-0.0759024438	-0.021112	-0.01246953	0.00015548917842090002	0.000445716544	-0.447453	-0.028084000000000053	0.000788711056000003	0.200214187209	0.10582	0.03378550000000001	0.0011414600102500007	0.011197872400000005	-0.029672700000000007	-0.0014323000000000044	2.051483290000013e-06	0.0008804691252900002	0.0011379	-0.00023735999999999986	1.2948164099999999e-06	5.6339769599999914e-08	-0.000235168	-1.9842000000000008e-05	3.937049640000002e-10	5.5303988223999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62403.81108699915	103.49219490027464	3894235638.181878	10710.634405276429	109091.11900938734	3.560446516785305	11900872246.720312	12.676779398888609	60873.73725421789	-93.0217068332786	3705611887.295556	8653.037942176428	61322.460265785296	53715.630185430615	0.8916969999999999	16.410145	0.05534474999999992	0.034318	0.1737324664	0.015405843899999999	-0.0826471629	0.0695835323	0.0108591108	-0.0785625579	0.0850163462	0.0543417993	-0.0166130189	-0.0651836401	0.0277414133	-0.0651828139	-0.196269484	0.0340639332	-0.0056679142000000005	0.0509079671	0.0198542053	-0.0414187409	-0.096508842	0.061146759400000014	-0.0536535137	0.0015259631	0.0015110216	0.024576426499999998	-0.0718591348	-0.0364586763	0.0346922044	-0.015240360500000001	-0.0148813292	0.0448625896	-0.0379229476	-0.0105184231	0.0713837769	-0.1080702392	0.0401744676	-0.0537208158	-0.027474949	-0.031267379399999996	0.0072419101	0.0548373043	0.0271373071	-0.0551247729	-0.07075159290000001	0.0895513713	0.0476366922	0.1213772763	-0.0646633003	-0.1963475106	0.0385745038	0.0241841991	-0.0511621229	0.014621478200000001	-0.0359637581	-0.0891057752	0.0750526075	-0.045015113899999994	0.0097581477	0.020738515	0.0216720584	-0.0753493597	0.033106569700000005	-0.0365821199	0.005781225	0.0104389894	-0.044604861399999994	0.0283005085	-0.0004111841	-0.0774799143	0.06697585660000001	-0.10022973939999999	0.0038886395000000003	0.0074945515	0.054573163	-0.0089949232	-0.0266717264	-0.0549671287	-0.026635220299999998	0.1027302966	-0.0078715616	-0.011534751999999999	-0.0632482404	0.0826498387	0.058372527599999995	0.0230492221	-0.016635751299999998	-0.05317269559999999	-0.0796476241	-0.0210735	3.849999999999687e-05	1.482249999999759e-09	0.0004440924022500001	-0.427505	0.01994799999999997	0.0003979227039999986	0.182760525025	0.105674	-0.00014600000000000726	2.131600000000211e-08	0.011166994276	-0.0302039	-0.0005311999999999956	2.821734399999953e-07	0.00091227557521	0.0011239000000000002	-1.3999999999999908e-05	1.2631512100000003e-06	1.9599999999999736e-10	-0.000394213	-0.00015904500000000005	2.529531202500001e-08	1.5540388936900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62359.87489357053	-43.93619342862075	3888753996.741768	1930.3890929971774	108387.49805459486	-703.6209547924809	11747849734.534805	495082.4480230825	60803.80642698664	-69.93082723125553	3697102876.010461	4890.320597247711	61275.484896914684	55376.751274704715	1.320202	24.296045	0.12175344999999994	0.07251010000000001	0.1494311385	0.063878798	0.0510125903	0.1217214019	0.0391689841	0.0761043173	0.0679791079	-0.0078413929	-0.0033185164000000002	-0.019310743000000002	0.0891689806	-0.1181436278	-0.09436478779999999	0.1190121069	0.045658282599999996	-0.013404436	0.045747272400000004	0.0032090822	-0.1754306674	0.013088932900000001	0.0301016792	0.0283243083	0.0150153342	-0.0365534893	-0.1219755438	-0.0127072382	0.08600600300000001	-0.0967922	-0.0126349506	-0.043378952	-0.0027505371999999996	0.1079815298	0.0163435459	0.0025406211	0.0260551788	-0.0061177097	-0.0018325795000000001	-0.0017180044000000001	0.0690693686	0.0948240216	0.0169916849	0.12016750130000001	-0.023375271800000003	0.0119474424	-0.1990160587	0.009404765	-0.11745772619999999	-0.0880774074	0.1252603874	0.0365028622	0.0332382196	0.047535574000000004	-0.006349548000000001	-0.1758120364	0.0316655856	0.0235540093	0.027379460499999998	0.0004617173000000001	-0.0343197253	-0.1139037436	0.0100486321	-0.0813130884	0.0915501475	-0.0242580276	0.0569146488	-0.0013091577	-0.1082462574	-0.0082820475	-0.0119715331	-0.0254509855	-0.0204440165	0.0044404824	-0.005280669	-0.0250372664	-0.047652125999999996	-0.0571645596	0.13504572	-0.042673119	0.049223013200000006	-0.1905595934	0.0298354334	0.0821354052	0.0565152869	0.019563659599999998	-0.0213105486	-0.0579119187	-0.08290175030000001	-0.0211265	-5.2999999999997494e-05	2.808999999999734e-09	0.00044632900225	-0.4146220000000001	0.012882999999999978	0.00016597168899999942	0.17191140288400006	0.061817599999999986	-0.04385640000000001	0.0019233838209600012	0.003821415669759999	-0.0292437	0.0009601999999999981	9.21984039999996e-07	0.0008551939896900001	0.00120351	7.960999999999991e-05	1.4484363201000003e-06	6.337752099999988e-09	-0.000134802	0.00025941100000000003	6.7294066921e-08	1.8171579203999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
