global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
60128.870019463175	-53.3905553557197	3615481009.817497	2850.551401192169	103411.93621802608	482.006440033816	10694028552.361094	232330.2082340727	62803.811845475124	-105.22571893241549	3944318782.321841	11072.4519248437	63112.03461134298	57113.80774785929	1.250232	20.455957	0.10905086	0.0543922	-0.09803818269999999	-0.08439309560000001	0.0993143361	0.1458043994	-0.1571673922	-0.011488709	0.0696502535	-0.09750331039999999	0.1657542275	0.0462692316	0.1243699805	0.0457763413	-0.0088530688	0.0457345089	0.0919609552	0.0416585738	0.022194857000000002	0.0638051409	0.0407557796	-0.07215112	0.016274671	0.0490065567	-0.1614341107	0.0319399049	-0.0416386732	-0.048624321399999997	-0.0153362938	-0.0290036914	-0.1042270292	0.1423103778	-0.0775939524	-0.0073909685	0.1312203396	0.13174544230000002	-0.046347705	-0.0201700072	0.0095309158	0.09212181039999999	-0.07949526400000001	0.0560432687	-0.1677086561	0.0425035512	-0.0918630973	-0.0460055008	-0.0188953919	-0.043051753	-0.0578624627	0.07279413929999999	0.063171743	0.0139265129	0.1511557881	-0.0213099119	-0.0148226167	0.0157257125	0.005871495	-0.1077115698	0.1207570269	-0.10983562050000001	0.0762553195	-0.0068026763	-0.11056784800000001	-0.0993391268	0.0470176837	0.0225024989	-0.0354614807	-0.0758554346	0.13388211390000002	0.0391094224	0.100125382	0.09765504550000001	0.0318584222	-0.047105074299999994	-0.014831	-0.01195169	0.000219958561	0.00014284289385610002	0.0330509	0.045729200000000005	0.00109236199081	0.0020911597326400003	0.014685399999999996	-0.010155100000000005	0.00021566097315999996	0.00010312605601000008	-0.000225314	-0.0002365623	5.0766398596e-08	5.596172178129e-08	0.000628216	0.00031091	3.9465534265599997e-07	9.666502810000003e-08	-0.000249603	-0.0002768251	6.2301657609e-08	7.663213599001e-08
60077.908318142654	-50.96170132052066	3609355067.883153	2597.0950014819573	102681.9659145753	-729.9703034507837	10543586124.082005	532856.6439200294	62720.430069385344	-83.38177608977277	3933852348.088658	6952.520583885	63013.645557940225	57374.906526145794	1.204072	19.70071	0.08760058239999999	0.0396665	-0.0326734938	0.11863820650000001	0.0254712748	-0.1352679427	0.046453140999999996	0.07837834070000001	0.0194914496	-0.1011364963	-0.039953599	-0.0428101315	-0.0390585893	-0.0155842774	-0.009755586600000001	-0.0947725623	-0.0128792625	0.11255670539999996	0.0664254837	-0.1297932931	-0.0495426581	-0.0019248607	0.038921441800000005	-0.1775355582	0.0225481783	0.1452606092	0.0029494040999999997	-0.0476738133	0.0644671524	0.001914313	-0.003586790200000001	0.0097108315	-0.055597467000000005	0.114872128	0.0041378645	-0.04730093900000002	-0.0054795903	0.012937150500000001	0.006855861899999999	0.0797119037	0.0789258265	0.12047996150000001	-0.0032764567	-0.0943300814	0.0170742758	-0.11265667759999999	-0.07068638669999999	0.0933100786	0.0805755309	-0.0097194619	-0.1787058692	0.0532982272	-0.0064509308	-0.1585701871	-0.0050845084999999995	0.0479006869	-0.05683756860000001	-0.0021094523	-0.0058026595	-0.0123483084	0.0378168084	-0.1256990733	-0.0136888142	0.0365021615	0.0037310846	-0.023983017000000002	-0.0183127434	-0.0774321117	0.0275640739	-0.12446270570000001	0.016861513600000003	0.0958441479	0.026164978399999997	-0.055097869800000004	-5.35826e-05	0.0147774174	2.8710950227600005e-09	0.0002183720650138228	0.0171939	-0.015857	0.00029563019720999997	0.000251444449	-0.00179051	-0.016475909999999996	3.2059260601e-06	0.0002714556103280999	0.00021767	0.000442984	4.73802289e-08	1.96234824256e-07	0.000718212	8.999599999999997e-05	5.15828476944e-07	8.099280015999994e-09	2.72221e-05	0.0002768251	7.410427284100002e-10	7.663213599001e-08
60225.67270421256	147.76438606990268	3627131652.674933	21834.313790615248	103141.54408482145	459.57817024615366	10638178116.201166	211212.09456680255	62945.80078789975	225.37071851440123	3962173836.8299603	50791.96076369748	63276.78868468543	57897.92640856888	1.208617	19.775063	0.0770456823	0.0399939	0.11060109720000001	-0.0318822381	0.1306865013	-0.0471285538	0.0322487759	-0.0332114665	0.1862667334	-0.0804798427	-0.10767819220000001	0.1271000546	-0.0362543568	0.0510245405	0.11292245779999999	0.0360828558	-0.1412175804	0.1870319902	-0.0842703734	0.0001562726	-0.0028395777	-0.1398327305	-0.0359459567	0.128769521	-0.0402929044	0.09807565310000001	-0.1394577468	-0.041473289100000005	0.0459359816	-0.042654053600000005	0.06776942379999999	0.0587128082	0.0589638781	0.0988511391	0.022067227999999998	0.0445580335	-0.043002493499999996	-0.0372284816	-0.11842695789999999	-0.0580029403	-0.11818604220000001	-0.1049664975	0.0384604453	0.0436871222	0.1476171523	-0.1854038075	0.08160607190000001	0.0011170561	0.005644506800000001	0.1397144078	0.1296512843	-0.048695286500000004	0.0393574847	-0.1110992269	-0.1143179974	-0.0173698911	-0.033901366	-0.0547508873	-0.0659878174	-0.0754190741	-0.053597611100000005	-0.0864728603	-0.022110239900000002	-0.05810660650000001	0.0437015694	0.0849121759	0.0834373986	0.0320601774	-0.0189826427	0.1767248392	-0.0685197803	0.09397896300000001	0.0204122626	-0.0628098992	-2.5515300000000006e-05	2.80673e-05	6.510305340900002e-10	7.877733292900002e-10	0.017180400000000002	-1.3499999999999625e-05	0.00029516614416000004	1.8224999999998986e-10	0.0178058	0.01959631	0.00031704651363999997	0.00038401536561609987	-4.179300000000001e-05	-0.000259463	1.7466548490000005e-09	6.732104836899999e-08	0.000266282	-0.00045193	7.090610352400001e-08	2.042407249e-07	-0.000409541	-0.0004367631	1.6772383068099998e-07	1.9076200552161e-07
60134.836759892976	-90.83594431958043	3616198592.1389756	8251.16878042992	103388.86932915056	247.32524432911305	10689258301.16017	61169.776482455476	62745.31066562044	-200.49012227930507	3936974010.525223	40196.289131570695	63046.61567902656	57571.434177707975	1.227629	20.086132	0.0498688647	0.0232361	-0.058465048600000014	-0.1092682668	0.0412353815	0.09922401439999999	-0.1144501411	-0.044538485499999995	-0.0887764226	-0.0880435334	-0.0323531321	-0.014838703500000001	-0.0047484231	-0.06533659309999999	0.1013815418	0.058545766299999996	0.0956654553	-0.0046781472	0.0554237136	0.0793366891	0.0330668697	0.01506987	0.0107468167	0.0804541838	0.1457661342	-0.001568467	-0.0631106632	0.11174277519999999	0.1340827509	0.1020255578	-0.0200237926	-0.039987175800000004	-0.07605336530000001	-0.09251347119999999	-0.0249976534	0.0725510029	0.18379770550000002	0.0751404575	0.052856024	-0.0283210858	-0.02255381	-0.0198600023	0.0331136418	0.0557178458	-0.0984709485	0.0039524331	-0.0497676506	-0.0652720146	-0.058495812	-0.0102516887	0.0704080152	0.0036435546999999996	-0.1474605761	-0.0041357432	-0.056818681399999994	-0.12700389039999999	-0.11605988269999999	0.1065468151	0.0467046541	-0.0037839718	0.0954220439	0.09280456220000001	0.0551666668	-0.0643973987	-0.1321868637	-0.1094546649	-0.038360612200000005	0.049397078399999995	0.0162460351	0.0008297799000000001	-0.0851842369	0.0920605475	0.0146133064	-0.0702018637	-0.0119521	-0.0119265847	0.00014285269441	0.00014224342260627407	0.007490519999999999	-0.009689880000000005	5.610788987039997e-05	9.389377441440006e-05	0.017794	-1.1799999999999311e-05	0.000316626436	1.3923999999998372e-10	0.000148335	0.000190128	2.2003272225e-08	3.6148656384000015e-08	0.000542859	0.000276577	2.94695893881e-07	7.649483692899999e-08	-0.00031143400000000003	9.810699999999996e-05	9.699113635600002e-08	9.624983448999987e-09
60119.24913816399	-15.58762172899151	3614324116.936631	242.9739511661282	102912.69110460908	-476.1782245414797	10591021990.392685	226745.7015274759	62630.00349301586	-115.30717260458187	3922517337.535178	13295.744054062834	62926.89663197332	57824.578781010096	1.086644	17.779373	0.05176881500000001	0.0246435	-0.0876208783	0.039325009	0.025630819	-0.14679231210000002	0.0235011473	0.0553506033	0.0330947388	-0.0074812258	-0.1587984585	0.0484265188	0.0028894081	0.0054184517	0.0253576894	-0.0905044835	0.042372495700000005	0.0179261349	0.0774418862	0.031033423799999998	-0.015873176399999998	0.0301486054	0.0921577626	0.020208691799999998	0.12319309519999999	-0.0049329290999999996	-0.0561238295	0.0100552622	0.0664568851	0.023501076699999998	0.0326461938	0.0145268322	0.0848926039	-0.0441163465	-0.0998039107	-0.0265002881	0.09260052630000001	0.0772499129	0.0436014763	-0.0880809841	0.0693837311	0.0092773539	-0.07144511099999999	-0.09002434449999999	-0.0357110684	-0.019674261999999998	-0.0812816445	-0.0283175561	-0.0001025526	-0.028817713300000002	0.0234169929	0.09202090140000001	-0.11578803630000001	0.0029903601	-0.069137419	-0.0216560137	-0.0487525959	0.0363829446	-0.019920718799999997	-0.018588136499999998	-0.0825969509	0.0402026828	0.1214423408	0.0106195875	-0.0793798465	-0.0855743469	0.009035337	0.0833508159	-0.034515414700000004	-0.0424076417	0.0602310229	0.09008998800000001	0.0087812464	-0.07723609570000001	-0.0173808	-0.005428699999999997	0.00030209220863999987	2.947078368999998e-05	0.017183	0.009692480000000002	0.000295255489	9.394416855040003e-05	0.0363403	0.0185463	0.0013206174040899998	0.00034396524368999993	1.12483e-05	-0.00013708670000000002	1.2652425288999996e-10	1.8792763316890003e-08	0.000416026	-0.00012683300000000002	1.73077632676e-07	1.6086609889000007e-08	-0.000409541	-9.810699999999996e-05	1.6772383068099998e-07	9.624983448999987e-09
60023.431550943475	-95.81758722051019	3602812335.150797	9181.010020760075	102568.4152992278	-344.27580538128683	10520279816.99487	118525.83017093365	62748.92680816058	118.9233151447188	3937427815.575893	14142.754885010105	63037.213626760036	56655.74698170548	1.237832	20.253071	0.0985429	0.062430999999999987	0.11729164789999999	0.0928845459	0.06080507490000001	0.1056251087	0.0486123663	0.029180888500000002	0.1257976414	0.0509192896	0.0699477215	-0.053684895700000006	-0.0641786134	-0.1170360724	-0.024589197099999998	0.0063828056	-0.0703630668	-0.0031741074	-0.23445276469999998	0.1684315573	-0.0734154895	0.17506536050000002	0.060596841299999996	0.0965010444	-0.0139731405	0.0829824879	0.039562856	0.1399364155	-0.1393865751	-0.101979943	-0.038817504100000004	0.10260697949999999	-0.0375535322	0.0274194421	0.1139701766	0.0602696875	-0.011046825500000001	0.14456050550000002	-0.0448295224	-0.08715478189999999	0.0333717144	0.10075917279999999	-0.0508895135	0.0025141323	0.0635504779	0.0087960973	0.2414745343	-0.1669472758	0.0353127081	-0.16990016370000002	0.1099862092	0.0533727598	-0.0284420986	-0.0440472675	0.1254129061	-0.1237414676	0.1241337028	-0.1448783788	0.045926876	-0.0568319762	0.0113459715	-0.038667493	-0.10980943609999999	-0.0532953833	0.030128051099999997	-0.1338732992	0.08656069640000001	0.0639198912	0.0900672624	-0.0695850952	0.08221783349999999	0.0880684005	0.0029292941	-0.08387675019999999	-0.013096600000000005	0.004284199999999993	0.00017152093156000013	1.8354369639999938e-05	0.07429049999999998	0.05710749999999998	0.0055190783902499966	0.0032612665562499967	0.0555149	0.019174599999999997	0.00308190412201	0.00036766528516000004	1.12483e-05	0.0	1.2652425288999996e-10	0.0	0.000718212	0.000302186	5.15828476944e-07	9.131637859599998e-08	-0.000352195	5.734599999999995e-05	1.2404131802500005e-07	3.288563715999994e-09
60156.5240177097	133.0924667662257	3618807381.8932843	17713.60470991889	103228.38914695944	659.9738477316422	10656100325.876093	435565.47968970897	62872.591418789525	123.66461062895542	3952962751.714047	15292.935922011153	63195.41205367753	58598.86837532897	1.324076	21.664185	0.14656645999999998	0.103471	0.0435741371	-0.1146692552	-0.0540118874	-0.1295907733	0.0138030031	-0.1565914732	-0.0783866165	-0.0015924570999999998	-0.1730848384	-0.1367696109	-0.0055683963	-0.0619689627	-0.1464498859	0.1162002017	-0.0325568802	-0.0252518594	0.1077349341	-0.0042784006	-0.0056283882	0.0371027566	0.118973105	-0.1176723341	-0.0455423013	0.0044290836	0.0376719556	0.0421472421	0.0596033892	0.0114506111	0.0009712755	-0.027624416699999998	0.0976824212	0.0189707802	0.0266681644	-0.046585496100000005	0.07697870009999999	0.13266319570000001	-0.11806148150000001	0.0291704952	0.0495231053	-0.13542506529999998	0.11873577460000001	0.11960292609999999	0.0263545077	0.0251033181	-0.10323892189999999	-0.0051320551	0.0092798418	-0.041050772400000005	-0.1071735548	0.12433876519999999	0.0501423585	-0.0013992072	0.0397345136	-0.030876741099999997	-0.051586019500000004	0.0462177991	-0.008502304399999999	0.0296880673	-0.11459709929999999	-0.0115176646	-0.025028615	0.0263606441	-0.0537058181	-0.1425215729	0.0923940922	-0.05222586	-0.140826967	0.074533528	-0.0779852833	0.0859969301	-0.0029292941	-0.09008998800000001	-0.0125138	0.0005828000000000067	0.00015659519043999994	3.396558400000077e-07	-0.0231931	-0.09748359999999998	0.0005379198876099999	0.009503052268959995	0.0231812	-0.032333699999999986	0.0005373680334400001	0.0010454681556899994	5.84745e-05	4.72262e-05	3.41926715025e-09	2.23031396644e-09	0.0004994569999999999	-0.00021875500000000008	2.494572948489999e-07	4.7853750025000025e-08	-0.000409541	-5.734599999999995e-05	1.6772383068099998e-07	3.288563715999994e-09
60120.721391655046	-35.802626054653956	3614501140.6530094	1281.8280324093862	103653.59376508203	425.20461812258867	10744067500.41665	180798.96727277647	62838.7763462883	-33.81507250123104	3948711812.698842	1143.459128263512	63145.477490791345	57021.44410075183	1.334353	21.832323	0.13934254499999998	0.10761	-0.1072741044	-0.04789604150000002	0.038899662599999996	0.11580469189999999	-0.1834893076	0.025712437400000003	0.1451264622	-0.0345395618	0.0360989357	0.09308326759999999	0.06562839179999999	-0.031244385099999997	-0.0789466538	0.0556866043	0.0892713125	0.0668619392	-0.0187386539	0.0273579798	0.007404473199999998	-0.0047834434	0.027116906899999998	0.1170418273	-0.1032899585	0.0141420539	0.11714481119999999	0.015452293600000003	0.049845825	-0.027105094700000002	0.0800587617	0.0768947036	-0.0197903049	0.1131095462	-0.0588585205	0.033212199	0.0080230678	0.0832241951	0.023450883199999998	0.06254007389999999	-0.065297462	0.1151501996	0.14067136130000002	0.052414139299999996	-0.0857836969	-0.0713806886	0.0169781134	-0.009982894300000001	-0.022910576800000002	0.0070174837	0.12156748140000001	0.017015043	0.0689248284	-0.0060221786	0.139827051	0.02062506	-0.052368800599999994	-0.0143598682	-0.0657789338	-0.08689101169999999	-0.0065713853000000004	-0.11835136560000001	0.0654142341	-0.0419375396	0.0105704325	-0.086004295	-0.0339741022	-0.042981535999999994	0.1089445331	-0.0434652191	-0.0948122761	0.08387675019999999	-0.0087812464	-0.0958441479	-0.0124	0.00011379999999999894	0.00015376	1.2950439999999768e-08	0.08156249999999997	0.10475559999999996	0.006652441406249996	0.010973735731359992	0.044892400000000006	0.021711200000000003	0.0020153275777600003	0.0004713762054400002	3.06326e-05	-2.7841899999999995e-05	9.383561827600002e-10	7.751713956099997e-10	0.00027206	-0.0002273969999999999	7.40166436e-08	5.170939560899995e-08	-0.000409541	0.0	1.6772383068099998e-07	0.0
59990.003341081385	-130.71805057366146	3598800500.862956	17087.208745778316	102564.81179114383	-1088.7819739381957	10519540617.752756	1185446.186772754	62659.60699059157	-179.16935569672933	3926226348.215392	32101.658020781117	62943.063571248225	56456.602150110666	1.132226	18.525181	0.09629022	0.0556629	-0.06627769160000001	0.13119875050000002	-0.0325168079	-0.1201867516	0.0718059737	0.0619437329	-0.0564516024	-0.14202122609999998	-0.0005734741000000001	-0.0883660549	-0.0424573464	0.0057107621	-0.12273596769999999	-0.10128129699999999	0.0279853469	0.07193520519999999	0.0159446738	-0.0911995713	-0.1234017756	0.022549198	-0.0328008741	-0.010341838	0.054216264800000004	0.0415425188	0.055293499100000004	0.1533216911	0.0314302762	0.0573121504	0.057285527	-0.0769793501	-0.049084910700000005	0.150726609	0.020398842	-0.0672458633	-0.0428213411	-0.0311682811	0.07664185400000001	0.0279152401	-0.0776317432	0.08718199310000001	0.0431594578	-0.1024934071	-0.0238860781	-0.07180872469999999	-0.0257575558	0.0596059944	0.1371449474	-0.028245006800000007	-0.0190138981	-0.0335687485	-0.0679871941	-0.0417896713	0.09067005019999999	-0.1198780125	-0.0157674366	0.1140357345	-0.0509240135	0.0492069141	0.0404892984	-0.1471667103	-0.0340449905	0.0444631507	0.0242684969	0.016625813200000002	-0.0926885878	-0.0177337555	0.08905785320000001	-0.0180573965	-0.0466066595	0.0817090615	-0.0146133064	-0.10110990789999999	-0.0174009	-0.005000900000000001	0.00030279132081	2.500900081000001e-05	0.033331400000000004	-0.04823109999999997	0.0011109822259600002	0.0023262390072099964	0.0343041	-0.010588300000000007	0.00117677127681	0.0001121120968900002	0.000233879	0.0002032464	5.469938664100001e-08	4.130909911296e-08	0.000718212	0.000446152	5.15828476944e-07	1.9905160710399998e-07	-0.000409541	0.0	1.6772383068099998e-07	0.0
60094.36331991045	104.35997882906669	3611332502.8253994	10891.005181203243	102357.68017012547	-207.1316210183577	10477094689.809698	42903.50842569256	62737.5385181709	77.93152757932694	3935998739.3189774	6073.322990847395	63029.89666910497	57206.92431075048	1.133542	18.546703	0.12521482	0.0592646	0.11624290640000001	0.0693447641	0.08137642910000001	0.06618556490000001	0.1040987973	0.014440258899999999	0.0429355691	-0.0018392223	0.0287052794	0.0005454661	-0.0517481192	-0.10114835900000001	-0.0613161645	-0.07456468179999999	-0.04790553349999999	0.0712923843	-0.061367853099999994	-0.0005031877	0.27652864969999996	-0.0151969768	0.0681268983	0.0335916345	0.043370041799999995	-0.044363627	0.0735513616	0.0367379547	0.0150917977	0.0687923857	-0.0014196554	0.0417359255	-0.14091050630000002	-0.0403423478	0.0778197037	-0.059548698399999996	-0.0850439713	0.011228282	0.06093116990000001	-0.1398516461	0.0752960401	-0.058741403899999996	0.0168664074	-0.0723391905	0.0585963145	-0.0704903528	0.0668610285	0.0499806721	-0.25967924579999996	0.0237744899	0.0084930265	0.0641868709	-0.0488503208	0.0400642452	0.0637554566	-0.0088660953	-0.0280363517	0.0446724395	0.0399060654	-0.0607372805	0.1310454107	0.0436502037	-0.0888431568	0.0763980905	0.0549446755	0.0006791039	-0.0078905427	0.1645987861	-0.0758269812	-0.0323794867	0.0670643302	0.079495092	-0.0204122626	-0.1058604351	-0.00741372	0.00998718	5.4963244238400014e-05	9.97437643524e-05	-0.00357774	-0.036909140000000014	1.28002235076e-05	0.0013622846155396007	0.0554799	0.021175799999999998	0.0030780193040100003	0.0004484145056400001	-0.00035663	-0.000590509	1.271849569e-07	3.48700879081e-07	0.000218397	-0.000499815	4.7697249609e-08	2.4981503422500004e-07	-0.000357011	5.253000000000002e-05	1.2745685412099998e-07	2.759400900000001e-09
60151.92136140245	57.55804149199685	3618253643.4683437	3312.9281403944306	103267.57848696913	909.8983168436534	10664192766.562328	827914.9469949134	62892.93314726715	155.39462909624854	3955521039.866615	24147.490751960653	63215.39414136764	57678.15114802651	1.172902	19.190712	0.12024969999999995	0.0856118	0.046928205	-0.1218798312	-0.034495655699999996	-0.0481701476	-0.029367951	-0.20032012219999998	-0.0450652179	-0.0187664959	0.06256738719999999	-0.106790014	-0.0055609173999999996	-0.0445974333	-0.07809103349999999	0.1403455402	0.0079946651	-0.011084463700000002	0.026365487200000003	-0.1001704745	0.117523246	0.0346067478	-0.0429188536	-0.11559800099999999	0.0705342878	-0.0038598305	-0.0012908465	0.1127342659	-0.1419933656	0.0325087286	-0.1021048667	-0.0213820767	-0.1385874968	0.1488326059	0.1308344448	-0.1279589648	-0.0832778674	-0.1098667992	-0.07955336660000001	0.0043648271	-0.1822731754	-0.0180006265	-0.0054367288	0.1425424189	-0.0063483091	0.010683116299999998	-0.0243453844	0.1156930575	-0.0904292578	-0.0377923258	-0.1420635565	-0.0315422769	-0.06058964610000001	0.0182051303	0.0241573944	-0.0801564285	0.1482225664	0.0135948523	0.0976333732	0.0440162702	0.1235584314	-0.1706977402	-0.1438409767	0.12112379220000001	0.0312615301	0.13815637220000002	0.0367443899	-0.005832536700000001	0.09526814289999999	0.1482050575	-0.0459539791	0.07723609570000001	-0.026164978399999997	-0.1100715217	-0.0103657	-0.00295198	0.00010744773649	8.7141859204e-06	0.0787089	0.08228664	0.00619509093921	0.006771091122489599	0.0554984	1.8500000000004627e-05	0.00308007240256	3.4225000000017116e-10	5.66096e-05	0.0004132396	3.20464681216e-09	1.7076696700815994e-07	0.000452479	0.000234082	2.04737245441e-07	5.4794382723999986e-08	-0.000409541	-5.253000000000002e-05	1.6772383068099998e-07	2.759400900000001e-09
60156.070851193304	4.149489790856022	3618752860.253789	17.218265524418367	103178.49119208494	-89.08729488418614	10645801044.67515	7936.546109781933	62738.21923638133	-154.7139108858173	3936084152.952249	23936.394221584625	63023.09671681918	57536.52133773745	1.20214	19.669098	0.08437103	0.052212199999999986	-0.11261038220000001	-0.040642642400000005	0.0803028042	0.036615995	-0.1226065892	0.0675667022	-0.040969806	-0.0195095898	-0.018804061599999998	0.08016480599999999	0.0661899437	-0.0428758767	0.0186843472	-0.0099590863	0.0667210937	0.0349324006	0.0833777204	0.10457029359999999	0.0823445131	0.045511789299999994	-0.0570232989	0.0639059764	0.0007662958	0.026370375499999998	0.1490892016	-0.0406470842	0.0594014286	0.0197096585	-0.0724990993	-0.030531656600000002	0.0553792321	0.011993351299999998	-0.0510144206	-0.0319270156	0.0065242948	-0.0597166163	-0.0049425729	0.015889031	-0.21097806859999998	-0.06294990730000001	0.17718051780000002	-0.0145279795	-0.0668720565	-0.0356195304	-0.0733809964	-0.09139157519999999	-0.1078862559	-0.0399132883	0.0473590375	-0.0655794724	-0.0045590369	-0.0216655172	0.11909247380000001	0.0858098974	-0.06421103980000001	0.0323316131	0.0552931813	0.0572666161	-0.042890892400000005	0.009639078	0.0614755439	0.0406001827	-0.013869327800000001	0.0927324562	-0.037923309599999996	0.0014077118	0.0691631834	0.1609572986	-0.186223597	0.0749333519	-0.0318584222	-0.1137217091	-0.00797335	0.00239235	6.35743102225e-05	5.723338522499997e-06	0.0480316	-0.0306773	0.00230703459856	0.00094109673529	0.013498	-0.042000400000000014	0.000182196004	0.0017640336001600004	-0.00012453	-0.0001811396	1.55077209e-08	3.2811554688160006e-08	0.000457359	4.880000000000021e-06	2.09177254881e-07	2.381440000000021e-11	-0.000409541	0.0	1.6772383068099998e-07	0.0
60176.32460237418	20.253751180876858	3621190042.650304	410.2144368968709	103214.50726954633	36.01607746139052	10653234510.895231	1297.1578357048825	62757.065058251756	18.84582187042543	3938449214.7256436	355.16500197180534	63042.184691918665	56753.53965647341	1.099279	17.986101	0.0926187	0.048507199999999986	-0.0785802163	0.0960505636	0.037015435	-0.1148716506	-0.07891719650000001	0.1263346901	0.182006912	0.0386385587	-0.0165035485	0.0080202844	-0.137829025	0.019505384299999998	0.0937145672	-0.0336627612	0.0668731418	0.1331745895	-0.0695168371	-0.12892296220000002	-0.0286891569	-0.0236522694	0.11347696369999999	-0.0829388036	-0.1571366654	0.0254785261	-0.09838769619999999	-0.0227212498	0.0484286987	-0.0749582386	-0.219838228	0.0826558352	-0.1099582908	-0.1231767083	-0.010629145500000001	-0.0786605565	-0.037145525299999996	0.0488715426	0.054903229000000005	-0.0895813412	-0.056452069699999996	-0.048205459400000004	0.031860812	-0.0384212038	-0.061158372	-0.1366980237	0.0700636609	0.1190164103	0.0607847565	0.0218194475	-0.0638155967	0.1162774223	0.1778876248	-0.027433146800000002	-0.08315903849999999	-0.0207108753	-0.0672132895	-0.1665988433	0.1664432196	-0.019467468999999998	0.0828063337	0.0956323055	0.0091912399	0.14525313980000001	0.021381081200000002	-0.0355297318	-0.0274680109	0.1189067191	0.0093405048	0.0645002856	-0.0414506199	0.0725881652	-0.0374796963	-0.1167923968	-0.0173868	-0.00941345	0.00030230081424000005	8.86130409025e-05	0.0412115	-0.0068201000000000025	0.0016983877322499998	4.6513764010000034e-05	0.0490903	0.035592300000000014	0.0024098575540900005	0.0012668118192900005	-0.000648147	-0.000523617	4.20094533609e-07	2.74174762689e-07	0.000284945	-0.00017241400000000002	8.1193653025e-08	2.972658739600001e-08	-0.000289715	0.00011982599999999995	8.393478122500001e-08	1.435827027599999e-08
